dataset,variable,label
NFHS-4 Individual,h32s_3,fever/cough: public: asha
NFHS-4 Individual,h32s_4,fever/cough: public: asha
NFHS-4 Individual,h32s_5,fever/cough: public: asha
NFHS-4 Individual,h32s_6,fever/cough: public: asha
NFHS-4 Individual,h32t_1,fever/cough: other public health
NFHS-4 Individual,h32t_2,fever/cough: other public health
NFHS-4 Individual,h32t_3,fever/cough: other public health
NFHS-4 Individual,h32t_4,fever/cough: other public health
NFHS-4 Individual,h32t_5,fever/cough: other public health
NFHS-4 Individual,h32t_6,fever/cough: other public health
NFHS-4 Individual,h32u_1,fever/cough: shop
NFHS-4 Individual,h32u_2,fever/cough: shop
NFHS-4 Individual,h32u_3,fever/cough: shop
NFHS-4 Individual,h32u_4,fever/cough: shop
NFHS-4 Individual,h32u_5,fever/cough: shop
NFHS-4 Individual,h32u_6,fever/cough: shop
NFHS-4 Individual,h32v_1,fever/cough: traditional healer
NFHS-4 Individual,h32v_2,fever/cough: traditional healer
NFHS-4 Individual,h32v_3,fever/cough: traditional healer
NFHS-4 Individual,h32v_4,fever/cough: traditional healer
NFHS-4 Individual,h32v_5,fever/cough: traditional healer
NFHS-4 Individual,h32v_6,fever/cough: traditional healer
NFHS-4 Individual,h32w_1,fever/cough: friend/relative
NFHS-4 Individual,h32w_2,fever/cough: friend/relative
NFHS-4 Individual,h32w_3,fever/cough: friend/relative
NFHS-4 Individual,h32w_4,fever/cough: friend/relative
NFHS-4 Individual,h32w_5,fever/cough: friend/relative
NFHS-4 Individual,h32w_6,fever/cough: friend/relative
NFHS-4 Individual,h32x_1,fever/cough: other
NFHS-4 Individual,h32x_2,fever/cough: other
NFHS-4 Individual,h32x_3,fever/cough: other
NFHS-4 Individual,h32x_4,fever/cough: other
NFHS-4 Individual,h32x_5,fever/cough: other
NFHS-4 Individual,h32x_6,fever/cough: other
NFHS-4 Individual,h32y_1,fever/cough: no treatment
NFHS-4 Individual,h32y_2,fever/cough: no treatment
NFHS-4 Individual,h32y_3,fever/cough: no treatment
NFHS-4 Individual,h32y_4,fever/cough: no treatment
NFHS-4 Individual,h32y_5,fever/cough: no treatment
NFHS-4 Individual,h32y_6,fever/cough: no treatment
NFHS-4 Individual,h32z_1,fever/cough: medical treatment
NFHS-4 Individual,h32z_2,fever/cough: medical treatment
NFHS-4 Individual,h32z_3,fever/cough: medical treatment
NFHS-4 Individual,h32z_4,fever/cough: medical treatment
NFHS-4 Individual,h32z_5,fever/cough: medical treatment
NFHS-4 Individual,h32z_6,fever/cough: medical treatment
NFHS-4 Individual,h33_1,received vitamin a1 (most recent)
NFHS-4 Individual,h33_2,received vitamin a1 (most recent)
NFHS-4 Individual,h33_3,received vitamin a1 (most recent)
NFHS-4 Individual,h33_4,received vitamin a1 (most recent)
NFHS-4 Individual,h33_5,received vitamin a1 (most recent)
NFHS-4 Individual,h33_6,received vitamin a1 (most recent)
NFHS-4 Individual,h33d_1,vitamin a1 day
NFHS-4 Individual,h33d_2,vitamin a1 day
NFHS-4 Individual,h33d_3,vitamin a1 day
NFHS-4 Individual,h33d_4,vitamin a1 day
NFHS-4 Individual,h33d_5,vitamin a1 day
NFHS-4 Individual,h33d_6,vitamin a1 day
NFHS-4 Individual,h33m_1,vitamin a1 month
NFHS-4 Individual,h33m_2,vitamin a1 month
NFHS-4 Individual,h33m_3,vitamin a1 month
NFHS-4 Individual,h33m_4,vitamin a1 month
NFHS-4 Individual,h33m_5,vitamin a1 month
NFHS-4 Individual,h33m_6,vitamin a1 month
NFHS-4 Individual,h33y_1,vitamin a1 year
NFHS-4 Individual,h33y_2,vitamin a1 year
NFHS-4 Individual,h33y_3,vitamin a1 year
NFHS-4 Individual,h33y_4,vitamin a1 year
NFHS-4 Individual,h33y_5,vitamin a1 year
NFHS-4 Individual,h33y_6,vitamin a1 year
NFHS-4 Individual,h34_1,vitamin a in last 6 months
NFHS-4 Individual,h34_2,vitamin a in last 6 months
NFHS-4 Individual,h34_3,vitamin a in last 6 months
NFHS-4 Individual,h34_4,vitamin a in last 6 months
NFHS-4 Individual,h34_5,vitamin a in last 6 months
NFHS-4 Individual,h34_6,vitamin a in last 6 months
NFHS-4 Individual,h35_1,na - any vaccinations in last 2 years part of campaign
NFHS-4 Individual,h35_2,na - any vaccinations in last 2 years part of campaign
NFHS-4 Individual,h35_3,na - any vaccinations in last 2 years part of campaign
NFHS-4 Individual,h35_4,na - any vaccinations in last 2 years part of campaign
NFHS-4 Individual,h35_5,na - any vaccinations in last 2 years part of campaign
NFHS-4 Individual,h35_6,na - any vaccinations in last 2 years part of campaign
NFHS-4 Individual,h36a_1,na - vaccinated during campaign a
NFHS-4 Individual,h36a_2,na - vaccinated during campaign a
NFHS-4 Individual,h36a_3,na - vaccinated during campaign a
NFHS-4 Individual,h36a_4,na - vaccinated during campaign a
NFHS-4 Individual,h36a_5,na - vaccinated during campaign a
NFHS-4 Individual,h36a_6,na - vaccinated during campaign a
NFHS-4 Individual,h36b_1,na - vaccinated during campaign b
NFHS-4 Individual,h36b_2,na - vaccinated during campaign b
NFHS-4 Individual,h36b_3,na - vaccinated during campaign b
NFHS-4 Individual,h36b_4,na - vaccinated during campaign b
NFHS-4 Individual,h36b_5,na - vaccinated during campaign b
NFHS-4 Individual,h36b_6,na - vaccinated during campaign b
NFHS-4 Individual,h36c_1,na - vaccinated during campaign c
NFHS-4 Individual,h36c_2,na - vaccinated during campaign c
NFHS-4 Individual,h36c_3,na - vaccinated during campaign c
NFHS-4 Individual,h36c_4,na - vaccinated during campaign c
NFHS-4 Individual,h36c_5,na - vaccinated during campaign c
NFHS-4 Individual,h36c_6,na - vaccinated during campaign c
NFHS-4 Individual,h36d_1,na - vaccinated during campaign d
NFHS-4 Individual,h36d_2,na - vaccinated during campaign d
NFHS-4 Individual,h36d_3,na - vaccinated during campaign d
NFHS-4 Individual,h36d_4,na - vaccinated during campaign d
NFHS-4 Individual,h36d_5,na - vaccinated during campaign d
NFHS-4 Individual,h36d_6,na - vaccinated during campaign d
NFHS-4 Individual,h36e_1,na - vaccinated during campaign e
NFHS-4 Individual,h36e_2,na - vaccinated during campaign e
NFHS-4 Individual,h36e_3,na - vaccinated during campaign e
NFHS-4 Individual,h36e_4,na - vaccinated during campaign e
NFHS-4 Individual,h36e_5,na - vaccinated during campaign e
NFHS-4 Individual,h36e_6,na - vaccinated during campaign e
NFHS-4 Individual,h36f_1,na - vaccinated during campaign f
NFHS-4 Individual,h36f_2,na - vaccinated during campaign f
NFHS-4 Individual,h36f_3,na - vaccinated during campaign f
NFHS-4 Individual,h36f_4,na - vaccinated during campaign f
NFHS-4 Individual,h36f_5,na - vaccinated during campaign f
NFHS-4 Individual,h36f_6,na - vaccinated during campaign f
NFHS-4 Individual,h37a_1,na - sp/fansidar taken for fever/cough
NFHS-4 Individual,h37a_2,na - sp/fansidar taken for fever/cough
NFHS-4 Individual,h37a_3,na - sp/fansidar taken for fever/cough
NFHS-4 Individual,h37a_4,na - sp/fansidar taken for fever/cough
NFHS-4 Individual,h37a_5,na - sp/fansidar taken for fever/cough
NFHS-4 Individual,h37a_6,na - sp/fansidar taken for fever/cough
NFHS-4 Individual,h37b_1,na - chloroquine taken for fever/cough
NFHS-4 Individual,h37b_2,na - chloroquine taken for fever/cough
NFHS-4 Individual,h37b_3,na - chloroquine taken for fever/cough
NFHS-4 Individual,h37b_4,na - chloroquine taken for fever/cough
NFHS-4 Individual,h37b_5,na - chloroquine taken for fever/cough
NFHS-4 Individual,h37b_6,na - chloroquine taken for fever/cough
NFHS-4 Individual,h37c_1,na - amodiaquine taken for fever/cough
NFHS-4 Individual,h37c_2,na - amodiaquine taken for fever/cough
NFHS-4 Individual,h37c_3,na - amodiaquine taken for fever/cough
NFHS-4 Individual,h37c_4,na - amodiaquine taken for fever/cough
NFHS-4 Individual,h37c_5,na - amodiaquine taken for fever/cough
NFHS-4 Individual,h37c_6,na - amodiaquine taken for fever/cough
NFHS-4 Individual,h37d_1,na - quinine taken for fever/cough
NFHS-4 Individual,h37d_2,na - quinine taken for fever/cough
NFHS-4 Individual,h37d_3,na - quinine taken for fever/cough
NFHS-4 Individual,h37d_4,na - quinine taken for fever/cough
NFHS-4 Individual,h37d_5,na - quinine taken for fever/cough
NFHS-4 Individual,h37d_6,na - quinine taken for fever/cough
NFHS-4 Individual,h37e_1,na - combination with artemisinin taken for fever/cough
NFHS-4 Individual,h37e_2,na - combination with artemisinin taken for fever/cough
NFHS-4 Individual,h37e_3,na - combination with artemisinin taken for fever/cough
NFHS-4 Individual,h37e_4,na - combination with artemisinin taken for fever/cough
NFHS-4 Individual,h37e_5,na - combination with artemisinin taken for fever/cough
NFHS-4 Individual,h37e_6,na - combination with artemisinin taken for fever/cough
NFHS-4 Individual,h37f_1,na - cs antimalarial taken for fever/cough
NFHS-4 Individual,h37f_2,na - cs antimalarial taken for fever/cough
NFHS-4 Individual,h37f_3,na - cs antimalarial taken for fever/cough
NFHS-4 Individual,h37f_4,na - cs antimalarial taken for fever/cough
NFHS-4 Individual,h37f_5,na - cs antimalarial taken for fever/cough
NFHS-4 Individual,h37f_6,na - cs antimalarial taken for fever/cough
NFHS-4 Individual,h37g_1,na - cs antimalarial taken for fever/cough
NFHS-4 Individual,h37g_2,na - cs antimalarial taken for fever/cough
NFHS-4 Individual,h37g_3,na - cs antimalarial taken for fever/cough
NFHS-4 Individual,h37g_4,na - cs antimalarial taken for fever/cough
NFHS-4 Individual,h37g_5,na - cs antimalarial taken for fever/cough
NFHS-4 Individual,h37g_6,na - cs antimalarial taken for fever/cough
NFHS-4 Individual,h37h_1,na - other antimalarial taken for fever/cough
NFHS-4 Individual,h37h_2,na - other antimalarial taken for fever/cough
NFHS-4 Individual,h37h_3,na - other antimalarial taken for fever/cough
NFHS-4 Individual,h37h_4,na - other antimalarial taken for fever/cough
NFHS-4 Individual,h37h_5,na - other antimalarial taken for fever/cough
NFHS-4 Individual,h37h_6,na - other antimalarial taken for fever/cough
NFHS-4 Individual,h37i_1,na - antibiotic pill/syrup taken for fever/cough
NFHS-4 Individual,h37i_2,na - antibiotic pill/syrup taken for fever/cough
NFHS-4 Individual,h37i_3,na - antibiotic pill/syrup taken for fever/cough
NFHS-4 Individual,h37i_4,na - antibiotic pill/syrup taken for fever/cough
NFHS-4 Individual,h37i_5,na - antibiotic pill/syrup taken for fever/cough
NFHS-4 Individual,h37i_6,na - antibiotic pill/syrup taken for fever/cough
NFHS-4 Individual,h37j_1,na - antibiotic injection taken for fever/cough
NFHS-4 Individual,h37j_2,na - antibiotic injection taken for fever/cough
NFHS-4 Individual,h37j_3,na - antibiotic injection taken for fever/cough
NFHS-4 Individual,h37j_4,na - antibiotic injection taken for fever/cough
NFHS-4 Individual,h37j_5,na - antibiotic injection taken for fever/cough
NFHS-4 Individual,h37j_6,na - antibiotic injection taken for fever/cough
NFHS-4 Individual,h37k_1,na - aspirin taken for fever/cough
NFHS-4 Individual,h37k_2,na - aspirin taken for fever/cough
NFHS-4 Individual,h37k_3,na - aspirin taken for fever/cough
NFHS-4 Individual,h37k_4,na - aspirin taken for fever/cough
NFHS-4 Individual,h37k_5,na - aspirin taken for fever/cough
NFHS-4 Individual,h37k_6,na - aspirin taken for fever/cough
NFHS-4 Individual,h37l_1,na - acetaminophen/paracetamol/panadol taken for fever/cough
NFHS-4 Individual,h37l_2,na - acetaminophen/paracetamol/panadol taken for fever/cough
NFHS-4 Individual,h37l_3,na - acetaminophen/paracetamol/panadol taken for fever/cough
NFHS-4 Individual,h37l_4,na - acetaminophen/paracetamol/panadol taken for fever/cough
NFHS-4 Individual,h37l_5,na - acetaminophen/paracetamol/panadol taken for fever/cough
NFHS-4 Individual,h37l_6,na - acetaminophen/paracetamol/panadol taken for fever/cough
NFHS-4 Individual,h37m_1,na - ibuprofen taken for fever/cough
NFHS-4 Individual,h37m_2,na - ibuprofen taken for fever/cough
NFHS-4 Individual,h37m_3,na - ibuprofen taken for fever/cough
NFHS-4 Individual,h37m_4,na - ibuprofen taken for fever/cough
NFHS-4 Individual,h37m_5,na - ibuprofen taken for fever/cough
NFHS-4 Individual,h37m_6,na - ibuprofen taken for fever/cough
NFHS-4 Individual,h37n_1,na - cs other taken for fever/cough
NFHS-4 Individual,h37n_2,na - cs other taken for fever/cough
NFHS-4 Individual,h37n_3,na - cs other taken for fever/cough
NFHS-4 Individual,h37n_4,na - cs other taken for fever/cough
NFHS-4 Individual,h37n_5,na - cs other taken for fever/cough
NFHS-4 Individual,h37n_6,na - cs other taken for fever/cough
NFHS-4 Individual,h37o_1,na - cs other for fever/cough
NFHS-4 Individual,h37o_2,na - cs other for fever/cough
NFHS-4 Individual,h37o_3,na - cs other for fever/cough
NFHS-4 Individual,h37o_4,na - cs other for fever/cough
NFHS-4 Individual,h37o_5,na - cs other for fever/cough
NFHS-4 Individual,h37o_6,na - cs other for fever/cough
NFHS-4 Individual,h37p_1,na - cs other for fever/cough
NFHS-4 Individual,h37p_2,na - cs other for fever/cough
NFHS-4 Individual,h37p_3,na - cs other for fever/cough
NFHS-4 Individual,h37p_4,na - cs other for fever/cough
NFHS-4 Individual,h37p_5,na - cs other for fever/cough
NFHS-4 Individual,h37p_6,na - cs other for fever/cough
NFHS-4 Individual,h37x_1,na - other taken for fever/cough
NFHS-4 Individual,h37x_2,na - other taken for fever/cough
NFHS-4 Individual,h37x_3,na - other taken for fever/cough
NFHS-4 Individual,h37x_4,na - other taken for fever/cough
NFHS-4 Individual,h37x_5,na - other taken for fever/cough
NFHS-4 Individual,h37x_6,na - other taken for fever/cough
NFHS-4 Individual,h37y_1,na - nothing taken and didn't seek treatment for fever/cough
NFHS-4 Individual,h37y_2,na - nothing taken and didn't seek treatment for fever/cough
NFHS-4 Individual,h37y_3,na - nothing taken and didn't seek treatment for fever/cough
NFHS-4 Individual,h37y_4,na - nothing taken and didn't seek treatment for fever/cough
NFHS-4 Individual,h37y_5,na - nothing taken and didn't seek treatment for fever/cough
NFHS-4 Individual,h37y_6,na - nothing taken and didn't seek treatment for fever/cough
NFHS-4 Individual,h37z_1,na - don't know if or what was taken for fever/cough
NFHS-4 Individual,h37z_2,na - don't know if or what was taken for fever/cough
NFHS-4 Individual,h37z_3,na - don't know if or what was taken for fever/cough
NFHS-4 Individual,h37z_4,na - don't know if or what was taken for fever/cough
NFHS-4 Individual,h37z_5,na - don't know if or what was taken for fever/cough
NFHS-4 Individual,h37z_6,na - don't know if or what was taken for fever/cough
NFHS-4 Individual,h38_1,diarrhea in last 2 weeks: amount offered to drink
NFHS-4 Individual,h38_2,diarrhea in last 2 weeks: amount offered to drink
NFHS-4 Individual,h38_3,diarrhea in last 2 weeks: amount offered to drink
NFHS-4 Individual,h38_4,diarrhea in last 2 weeks: amount offered to drink
NFHS-4 Individual,h38_5,diarrhea in last 2 weeks: amount offered to drink
NFHS-4 Individual,h38_6,diarrhea in last 2 weeks: amount offered to drink
NFHS-4 Individual,h39_1,diarrhea in last 2 weeks: amount offered to eat
NFHS-4 Individual,h39_2,diarrhea in last 2 weeks: amount offered to eat
NFHS-4 Individual,h39_3,diarrhea in last 2 weeks: amount offered to eat
NFHS-4 Individual,h39_4,diarrhea in last 2 weeks: amount offered to eat
NFHS-4 Individual,h39_5,diarrhea in last 2 weeks: amount offered to eat
NFHS-4 Individual,h39_6,diarrhea in last 2 weeks: amount offered to eat
NFHS-4 Individual,h40_1,received vitamin a2 (2nd most recent)
NFHS-4 Individual,h40_2,received vitamin a2 (2nd most recent)
NFHS-4 Individual,h40_3,received vitamin a2 (2nd most recent)
NFHS-4 Individual,h40_4,received vitamin a2 (2nd most recent)
NFHS-4 Individual,h40_5,received vitamin a2 (2nd most recent)
NFHS-4 Individual,h40_6,received vitamin a2 (2nd most recent)
NFHS-4 Individual,h40d_1,vitamin a2 day
NFHS-4 Individual,h40d_2,vitamin a2 day
NFHS-4 Individual,h40d_3,vitamin a2 day
NFHS-4 Individual,h40d_4,vitamin a2 day
NFHS-4 Individual,h40d_5,vitamin a2 day
NFHS-4 Individual,h40d_6,vitamin a2 day
NFHS-4 Individual,h40m_1,vitamin a2 month
NFHS-4 Individual,h40m_2,vitamin a2 month
NFHS-4 Individual,h40m_3,vitamin a2 month
NFHS-4 Individual,h40m_4,vitamin a2 month
NFHS-4 Individual,h40m_5,vitamin a2 month
NFHS-4 Individual,h40m_6,vitamin a2 month
NFHS-4 Individual,h40y_1,vitamin a2 year
NFHS-4 Individual,h40y_2,vitamin a2 year
NFHS-4 Individual,h40y_3,vitamin a2 year
NFHS-4 Individual,h40y_4,vitamin a2 year
NFHS-4 Individual,h40y_5,vitamin a2 year
NFHS-4 Individual,h40y_6,vitamin a2 year
NFHS-4 Individual,h41a_1,na - received vitamin a after most recent in card
NFHS-4 Individual,h41a_2,na - received vitamin a after most recent in card
NFHS-4 Individual,h41a_3,na - received vitamin a after most recent in card
NFHS-4 Individual,h41a_4,na - received vitamin a after most recent in card
NFHS-4 Individual,h41a_5,na - received vitamin a after most recent in card
NFHS-4 Individual,h41a_6,na - received vitamin a after most recent in card
NFHS-4 Individual,h41b_1,na - ever received vitamin a dose
NFHS-4 Individual,h41b_2,na - ever received vitamin a dose
NFHS-4 Individual,h41b_3,na - ever received vitamin a dose
NFHS-4 Individual,h41b_4,na - ever received vitamin a dose
NFHS-4 Individual,h41b_5,na - ever received vitamin a dose
NFHS-4 Individual,h41b_6,na - ever received vitamin a dose
NFHS-4 Individual,h42_1,"taking iron pills, sprinkles or syrup"
NFHS-4 Individual,h42_2,"taking iron pills, sprinkles or syrup"
NFHS-4 Individual,h42_3,"taking iron pills, sprinkles or syrup"
NFHS-4 Individual,h42_4,"taking iron pills, sprinkles or syrup"
NFHS-4 Individual,h42_5,"taking iron pills, sprinkles or syrup"
NFHS-4 Individual,h42_6,"taking iron pills, sprinkles or syrup"
NFHS-4 Individual,h43_1,drugs for intestinal parasites in last 6 months
NFHS-4 Individual,h43_2,drugs for intestinal parasites in last 6 months
NFHS-4 Individual,h43_3,drugs for intestinal parasites in last 6 months
NFHS-4 Individual,h43_4,drugs for intestinal parasites in last 6 months
NFHS-4 Individual,h43_5,drugs for intestinal parasites in last 6 months
NFHS-4 Individual,h43_6,drugs for intestinal parasites in last 6 months
NFHS-4 Individual,h44a_1,place first sought treatment for diarrhea
NFHS-4 Individual,h44a_2,place first sought treatment for diarrhea
NFHS-4 Individual,h44a_3,place first sought treatment for diarrhea
NFHS-4 Individual,h44a_4,place first sought treatment for diarrhea
NFHS-4 Individual,h44a_5,place first sought treatment for diarrhea
NFHS-4 Individual,h44a_6,place first sought treatment for diarrhea
NFHS-4 Individual,h44b_1,days after diarrhea sought advice or treatment
NFHS-4 Individual,h44b_2,days after diarrhea sought advice or treatment
NFHS-4 Individual,h44b_3,days after diarrhea sought advice or treatment
NFHS-4 Individual,h44b_4,days after diarrhea sought advice or treatment
NFHS-4 Individual,h44b_5,days after diarrhea sought advice or treatment
NFHS-4 Individual,h44b_6,days after diarrhea sought advice or treatment
NFHS-4 Individual,h44c_1,na - still has diarrhea
NFHS-4 Individual,h44c_2,na - still has diarrhea
NFHS-4 Individual,h44c_3,na - still has diarrhea
NFHS-4 Individual,h44c_4,na - still has diarrhea
NFHS-4 Individual,h44c_5,na - still has diarrhea
NFHS-4 Individual,h44c_6,na - still has diarrhea
NFHS-4 Individual,h45_1,na - times zinc was given
NFHS-4 Individual,h45_2,na - times zinc was given
NFHS-4 Individual,h45_3,na - times zinc was given
NFHS-4 Individual,h45_4,na - times zinc was given
NFHS-4 Individual,h45_5,na - times zinc was given
NFHS-4 Individual,h45_6,na - times zinc was given
NFHS-4 Individual,h46a_1,place first sought treatment for fever
NFHS-4 Individual,h46a_2,place first sought treatment for fever
NFHS-4 Individual,h46a_3,place first sought treatment for fever
NFHS-4 Individual,h46a_4,place first sought treatment for fever
NFHS-4 Individual,h46a_5,place first sought treatment for fever
NFHS-4 Individual,h46a_6,place first sought treatment for fever
NFHS-4 Individual,h46b_1,days after fever sought advice or treatment
NFHS-4 Individual,h46b_2,days after fever sought advice or treatment
NFHS-4 Individual,h46b_3,days after fever sought advice or treatment
NFHS-4 Individual,h46b_4,days after fever sought advice or treatment
NFHS-4 Individual,h46b_5,days after fever sought advice or treatment
NFHS-4 Individual,h46b_6,days after fever sought advice or treatment
NFHS-4 Individual,h47_1,blood taken from child's finger/heel for testing
NFHS-4 Individual,h47_2,blood taken from child's finger/heel for testing
NFHS-4 Individual,h47_3,blood taken from child's finger/heel for testing
NFHS-4 Individual,h47_4,blood taken from child's finger/heel for testing
NFHS-4 Individual,h47_5,blood taken from child's finger/heel for testing
NFHS-4 Individual,h47_6,blood taken from child's finger/heel for testing
NFHS-4 Individual,hwidx_1,index to birth history
NFHS-4 Individual,hwidx_2,index to birth history
NFHS-4 Individual,hwidx_3,index to birth history
NFHS-4 Individual,hwidx_4,index to birth history
NFHS-4 Individual,hwidx_5,index to birth history
NFHS-4 Individual,hwidx_6,index to birth history
NFHS-4 Individual,hw1_1,child's age in months
NFHS-4 Individual,hw1_2,child's age in months
NFHS-4 Individual,hw1_3,child's age in months
NFHS-4 Individual,hw1_4,child's age in months
NFHS-4 Individual,hw1_5,child's age in months
NFHS-4 Individual,hw1_6,child's age in months
NFHS-4 Individual,hw2_1,child's weight in kilograms (1 decimal)
NFHS-4 Individual,hw2_2,child's weight in kilograms (1 decimal)
NFHS-4 Individual,hw2_3,child's weight in kilograms (1 decimal)
NFHS-4 Individual,hw2_4,child's weight in kilograms (1 decimal)
NFHS-4 Individual,hw2_5,child's weight in kilograms (1 decimal)
NFHS-4 Individual,hw2_6,child's weight in kilograms (1 decimal)
NFHS-4 Individual,hw3_1,child's height in centimeters (1 decimal)
NFHS-4 Individual,hw3_2,child's height in centimeters (1 decimal)
NFHS-4 Individual,hw3_3,child's height in centimeters (1 decimal)
NFHS-4 Individual,hw3_4,child's height in centimeters (1 decimal)
NFHS-4 Individual,hw3_5,child's height in centimeters (1 decimal)
NFHS-4 Individual,hw3_6,child's height in centimeters (1 decimal)
NFHS-4 Individual,hw4_1,height/age percentile
NFHS-4 Individual,hw4_2,height/age percentile
NFHS-4 Individual,hw4_3,height/age percentile
NFHS-4 Individual,hw4_4,height/age percentile
NFHS-4 Individual,hw4_5,height/age percentile
NFHS-4 Individual,hw4_6,height/age percentile
NFHS-4 Individual,hw5_1,height/age standard deviation
NFHS-4 Individual,hw5_2,height/age standard deviation
NFHS-4 Individual,hw5_3,height/age standard deviation
NFHS-4 Individual,hw5_4,height/age standard deviation
NFHS-4 Individual,hw5_5,height/age standard deviation
NFHS-4 Individual,hw5_6,height/age standard deviation
NFHS-4 Individual,hw6_1,height/age percent of ref. median
NFHS-4 Individual,hw6_2,height/age percent of ref. median
NFHS-4 Individual,hw6_3,height/age percent of ref. median
NFHS-4 Individual,hw6_4,height/age percent of ref. median
NFHS-4 Individual,hw6_5,height/age percent of ref. median
NFHS-4 Individual,hw6_6,height/age percent of ref. median
NFHS-4 Individual,hw7_1,weight/age percentile
NFHS-4 Individual,hw7_2,weight/age percentile
NFHS-4 Individual,hw7_3,weight/age percentile
NFHS-4 Individual,hw7_4,weight/age percentile
NFHS-4 Individual,hw7_5,weight/age percentile
NFHS-4 Individual,hw7_6,weight/age percentile
NFHS-4 Individual,hw8_1,weight/age standard deviation
NFHS-4 Individual,hw8_2,weight/age standard deviation
NFHS-4 Individual,hw8_3,weight/age standard deviation
NFHS-4 Individual,hw8_4,weight/age standard deviation
NFHS-4 Individual,hw8_5,weight/age standard deviation
NFHS-4 Individual,hw8_6,weight/age standard deviation
NFHS-4 Individual,hw9_1,weight/age percent of ref. median
NFHS-4 Individual,hw9_2,weight/age percent of ref. median
NFHS-4 Individual,hw9_3,weight/age percent of ref. median
NFHS-4 Individual,hw9_4,weight/age percent of ref. median
NFHS-4 Individual,hw9_5,weight/age percent of ref. median
NFHS-4 Individual,hw9_6,weight/age percent of ref. median
NFHS-4 Individual,hw10_1,weight/height percentile
NFHS-4 Individual,hw10_2,weight/height percentile
NFHS-4 Individual,hw10_3,weight/height percentile
NFHS-4 Individual,hw10_4,weight/height percentile
NFHS-4 Individual,hw10_5,weight/height percentile
NFHS-4 Individual,hw10_6,weight/height percentile
NFHS-4 Individual,hw11_1,weight/height standard deviation
NFHS-4 Individual,hw11_2,weight/height standard deviation
NFHS-4 Individual,hw11_3,weight/height standard deviation
NFHS-4 Individual,hw11_4,weight/height standard deviation
NFHS-4 Individual,hw11_5,weight/height standard deviation
NFHS-4 Individual,hw11_6,weight/height standard deviation
NFHS-4 Individual,hw12_1,weight/height percent of ref. median
NFHS-4 Individual,hw12_2,weight/height percent of ref. median
NFHS-4 Individual,hw12_3,weight/height percent of ref. median
NFHS-4 Individual,hw12_4,weight/height percent of ref. median
NFHS-4 Individual,hw12_5,weight/height percent of ref. median
NFHS-4 Individual,hw12_6,weight/height percent of ref. median
NFHS-4 Individual,hw13_1,result of measurement - height/weight
NFHS-4 Individual,hw13_2,result of measurement - height/weight
NFHS-4 Individual,hw13_3,result of measurement - height/weight
NFHS-4 Individual,hw13_4,result of measurement - height/weight
NFHS-4 Individual,hw13_5,result of measurement - height/weight
NFHS-4 Individual,hw13_6,result of measurement - height/weight
NFHS-4 Individual,hw15_1,height: lying or standing
NFHS-4 Individual,hw15_2,height: lying or standing
NFHS-4 Individual,hw15_3,height: lying or standing
NFHS-4 Individual,hw15_4,height: lying or standing
NFHS-4 Individual,hw15_5,height: lying or standing
NFHS-4 Individual,hw15_6,height: lying or standing
NFHS-4 Individual,hw16_1,day of birth of child
NFHS-4 Individual,hw16_2,day of birth of child
NFHS-4 Individual,hw16_3,day of birth of child
NFHS-4 Individual,hw16_4,day of birth of child
NFHS-4 Individual,hw16_5,day of birth of child
NFHS-4 Individual,hw16_6,day of birth of child
NFHS-4 Individual,hw17_1,date measured (day)
NFHS-4 Individual,hw17_2,date measured (day)
NFHS-4 Individual,hw17_3,date measured (day)
NFHS-4 Individual,hw17_4,date measured (day)
NFHS-4 Individual,hw17_5,date measured (day)
NFHS-4 Individual,hw17_6,date measured (day)
NFHS-4 Individual,hw18_1,date measured (month)
NFHS-4 Individual,hw18_2,date measured (month)
NFHS-4 Individual,hw18_3,date measured (month)
NFHS-4 Individual,hw18_4,date measured (month)
NFHS-4 Individual,hw18_5,date measured (month)
NFHS-4 Individual,hw18_6,date measured (month)
NFHS-4 Individual,hw19_1,date measured (year)
NFHS-4 Individual,hw19_2,date measured (year)
NFHS-4 Individual,hw19_3,date measured (year)
NFHS-4 Individual,hw19_4,date measured (year)
NFHS-4 Individual,hw19_5,date measured (year)
NFHS-4 Individual,hw19_6,date measured (year)
NFHS-4 Individual,hw51_1,line number of parent/caretaker
NFHS-4 Individual,hw51_2,line number of parent/caretaker
NFHS-4 Individual,hw51_3,line number of parent/caretaker
NFHS-4 Individual,hw51_4,line number of parent/caretaker
NFHS-4 Individual,hw51_5,line number of parent/caretaker
NFHS-4 Individual,hw51_6,line number of parent/caretaker
NFHS-4 Individual,hw52_1,read consent statement - hemoglobin
NFHS-4 Individual,hw52_2,read consent statement - hemoglobin
NFHS-4 Individual,hw52_3,read consent statement - hemoglobin
NFHS-4 Individual,hw52_4,read consent statement - hemoglobin
NFHS-4 Individual,hw52_5,read consent statement - hemoglobin
NFHS-4 Individual,hw52_6,read consent statement - hemoglobin
NFHS-4 Individual,hw53_1,hemoglobin level (g/dl - 1 decimal)
NFHS-4 Individual,hw53_2,hemoglobin level (g/dl - 1 decimal)
NFHS-4 Individual,hw53_3,hemoglobin level (g/dl - 1 decimal)
NFHS-4 Individual,hw53_4,hemoglobin level (g/dl - 1 decimal)
NFHS-4 Individual,hw53_5,hemoglobin level (g/dl - 1 decimal)
