dataset,variable,label
NFHS-4 Household,shb27d_28,third diastolic reading
NFHS-4 Household,shb27d_29,third diastolic reading
NFHS-4 Household,shb27d_30,third diastolic reading
NFHS-4 Household,shb27d_31,third diastolic reading
NFHS-4 Household,shb27d_32,third diastolic reading
NFHS-4 Household,shb27d_33,third diastolic reading
NFHS-4 Household,shb27d_34,third diastolic reading
NFHS-4 Household,shb27d_35,third diastolic reading
NFHS-4 Household,shb27d_36,third diastolic reading
NFHS-4 Household,shb27d_37,third diastolic reading
NFHS-4 Household,shb27d_38,third diastolic reading
NFHS-4 Household,shb27d_39,third diastolic reading
NFHS-4 Household,shb27d_40,third diastolic reading
NFHS-4 Household,shb27d_41,third diastolic reading
NFHS-4 Household,shb51_01,time since last ate
NFHS-4 Household,shb51_02,time since last ate
NFHS-4 Household,shb51_03,time since last ate
NFHS-4 Household,shb51_04,time since last ate
NFHS-4 Household,shb51_05,time since last ate
NFHS-4 Household,shb51_06,time since last ate
NFHS-4 Household,shb51_07,time since last ate
NFHS-4 Household,shb51_08,time since last ate
NFHS-4 Household,shb51_09,time since last ate
NFHS-4 Household,shb51_10,time since last ate
NFHS-4 Household,shb51_11,time since last ate
NFHS-4 Household,shb51_12,time since last ate
NFHS-4 Household,shb51_13,time since last ate
NFHS-4 Household,shb51_14,time since last ate
NFHS-4 Household,shb51_15,time since last ate
NFHS-4 Household,shb51_16,time since last ate
NFHS-4 Household,shb51_17,time since last ate
NFHS-4 Household,shb51_18,time since last ate
NFHS-4 Household,shb51_19,time since last ate
NFHS-4 Household,shb51_20,time since last ate
NFHS-4 Household,shb51_21,time since last ate
NFHS-4 Household,shb51_22,time since last ate
NFHS-4 Household,shb51_23,time since last ate
NFHS-4 Household,shb51_24,time since last ate
NFHS-4 Household,shb51_25,time since last ate
NFHS-4 Household,shb51_26,time since last ate
NFHS-4 Household,shb51_27,time since last ate
NFHS-4 Household,shb51_28,time since last ate
NFHS-4 Household,shb51_29,time since last ate
NFHS-4 Household,shb51_30,time since last ate
NFHS-4 Household,shb51_31,time since last ate
NFHS-4 Household,shb51_32,time since last ate
NFHS-4 Household,shb51_33,time since last ate
NFHS-4 Household,shb51_34,time since last ate
NFHS-4 Household,shb51_35,time since last ate
NFHS-4 Household,shb51_36,time since last ate
NFHS-4 Household,shb51_37,time since last ate
NFHS-4 Household,shb51_38,time since last ate
NFHS-4 Household,shb51_39,time since last ate
NFHS-4 Household,shb51_40,time since last ate
NFHS-4 Household,shb51_41,time since last ate
NFHS-4 Household,shb52_01,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_02,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_03,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_04,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_05,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_06,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_07,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_08,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_09,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_10,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_11,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_12,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_13,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_14,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_15,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_16,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_17,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_18,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_19,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_20,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_21,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_22,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_23,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_24,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_25,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_26,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_27,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_28,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_29,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_30,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_31,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_32,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_33,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_34,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_35,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_36,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_37,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_38,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_39,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_40,"time since last drank, something other than plain water"
NFHS-4 Household,shb52_41,"time since last drank, something other than plain water"
NFHS-4 Household,shb69h_01,time of blood glucose reading: hour
NFHS-4 Household,shb69h_02,time of blood glucose reading: hour
NFHS-4 Household,shb69h_03,time of blood glucose reading: hour
NFHS-4 Household,shb69h_04,time of blood glucose reading: hour
NFHS-4 Household,shb69h_05,time of blood glucose reading: hour
NFHS-4 Household,shb69h_06,time of blood glucose reading: hour
NFHS-4 Household,shb69h_07,time of blood glucose reading: hour
NFHS-4 Household,shb69h_08,time of blood glucose reading: hour
NFHS-4 Household,shb69h_09,time of blood glucose reading: hour
NFHS-4 Household,shb69h_10,time of blood glucose reading: hour
NFHS-4 Household,shb69h_11,time of blood glucose reading: hour
NFHS-4 Household,shb69h_12,time of blood glucose reading: hour
NFHS-4 Household,shb69h_13,time of blood glucose reading: hour
NFHS-4 Household,shb69h_14,time of blood glucose reading: hour
NFHS-4 Household,shb69h_15,time of blood glucose reading: hour
NFHS-4 Household,shb69h_16,time of blood glucose reading: hour
NFHS-4 Household,shb69h_17,time of blood glucose reading: hour
NFHS-4 Household,shb69h_18,time of blood glucose reading: hour
NFHS-4 Household,shb69h_19,time of blood glucose reading: hour
NFHS-4 Household,shb69h_20,time of blood glucose reading: hour
NFHS-4 Household,shb69h_21,time of blood glucose reading: hour
NFHS-4 Household,shb69h_22,time of blood glucose reading: hour
NFHS-4 Household,shb69h_23,time of blood glucose reading: hour
NFHS-4 Household,shb69h_24,time of blood glucose reading: hour
NFHS-4 Household,shb69h_25,time of blood glucose reading: hour
NFHS-4 Household,shb69h_26,time of blood glucose reading: hour
NFHS-4 Household,shb69h_27,time of blood glucose reading: hour
NFHS-4 Household,shb69h_28,time of blood glucose reading: hour
NFHS-4 Household,shb69h_29,time of blood glucose reading: hour
NFHS-4 Household,shb69h_30,time of blood glucose reading: hour
NFHS-4 Household,shb69h_31,time of blood glucose reading: hour
NFHS-4 Household,shb69h_32,time of blood glucose reading: hour
NFHS-4 Household,shb69h_33,time of blood glucose reading: hour
NFHS-4 Household,shb69h_34,time of blood glucose reading: hour
NFHS-4 Household,shb69h_35,time of blood glucose reading: hour
NFHS-4 Household,shb69h_36,time of blood glucose reading: hour
NFHS-4 Household,shb69h_37,time of blood glucose reading: hour
NFHS-4 Household,shb69h_38,time of blood glucose reading: hour
NFHS-4 Household,shb69h_39,time of blood glucose reading: hour
NFHS-4 Household,shb69h_40,time of blood glucose reading: hour
NFHS-4 Household,shb69h_41,time of blood glucose reading: hour
NFHS-4 Household,shb69m_01,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_02,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_03,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_04,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_05,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_06,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_07,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_08,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_09,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_10,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_11,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_12,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_13,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_14,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_15,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_16,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_17,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_18,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_19,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_20,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_21,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_22,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_23,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_24,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_25,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_26,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_27,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_28,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_29,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_30,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_31,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_32,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_33,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_34,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_35,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_36,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_37,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_38,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_39,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_40,time of blood glucose reading: minutes
NFHS-4 Household,shb69m_41,time of blood glucose reading: minutes
NFHS-4 Household,shb70_01,glucose level
NFHS-4 Household,shb70_02,glucose level
NFHS-4 Household,shb70_03,glucose level
NFHS-4 Household,shb70_04,glucose level
NFHS-4 Household,shb70_05,glucose level
NFHS-4 Household,shb70_06,glucose level
NFHS-4 Household,shb70_07,glucose level
NFHS-4 Household,shb70_08,glucose level
NFHS-4 Household,shb70_09,glucose level
NFHS-4 Household,shb70_10,glucose level
NFHS-4 Household,shb70_11,glucose level
NFHS-4 Household,shb70_12,glucose level
NFHS-4 Household,shb70_13,glucose level
NFHS-4 Household,shb70_14,glucose level
NFHS-4 Household,shb70_15,glucose level
NFHS-4 Household,shb70_16,glucose level
NFHS-4 Household,shb70_17,glucose level
NFHS-4 Household,shb70_18,glucose level
NFHS-4 Household,shb70_19,glucose level
NFHS-4 Household,shb70_20,glucose level
NFHS-4 Household,shb70_21,glucose level
NFHS-4 Household,shb70_22,glucose level
NFHS-4 Household,shb70_23,glucose level
NFHS-4 Household,shb70_24,glucose level
NFHS-4 Household,shb70_25,glucose level
NFHS-4 Household,shb70_26,glucose level
NFHS-4 Household,shb70_27,glucose level
NFHS-4 Household,shb70_28,glucose level
NFHS-4 Household,shb70_29,glucose level
NFHS-4 Household,shb70_30,glucose level
NFHS-4 Household,shb70_31,glucose level
NFHS-4 Household,shb70_32,glucose level
NFHS-4 Household,shb70_33,glucose level
NFHS-4 Household,shb70_34,glucose level
NFHS-4 Household,shb70_35,glucose level
NFHS-4 Household,shb70_36,glucose level
NFHS-4 Household,shb70_37,glucose level
NFHS-4 Household,shb70_38,glucose level
NFHS-4 Household,shb70_39,glucose level
NFHS-4 Household,shb70_40,glucose level
NFHS-4 Household,shb70_41,glucose level
NFHS-4 Household,shbsel_01,biomarker unit selection
NFHS-4 Household,shbsel_02,biomarker unit selection
NFHS-4 Household,shbsel_03,biomarker unit selection
NFHS-4 Household,shbsel_04,biomarker unit selection
NFHS-4 Household,shbsel_05,biomarker unit selection
NFHS-4 Household,shbsel_06,biomarker unit selection
NFHS-4 Household,shbsel_07,biomarker unit selection
NFHS-4 Household,shbsel_08,biomarker unit selection
NFHS-4 Household,shbsel_09,biomarker unit selection
NFHS-4 Household,shbsel_10,biomarker unit selection
NFHS-4 Household,shbsel_11,biomarker unit selection
NFHS-4 Household,shbsel_12,biomarker unit selection
NFHS-4 Household,shbsel_13,biomarker unit selection
NFHS-4 Household,shbsel_14,biomarker unit selection
NFHS-4 Household,shbsel_15,biomarker unit selection
NFHS-4 Household,shbsel_16,biomarker unit selection
NFHS-4 Household,shbsel_17,biomarker unit selection
NFHS-4 Household,shbsel_18,biomarker unit selection
NFHS-4 Household,shbsel_19,biomarker unit selection
NFHS-4 Household,shbsel_20,biomarker unit selection
NFHS-4 Household,shbsel_21,biomarker unit selection
NFHS-4 Household,shbsel_22,biomarker unit selection
NFHS-4 Household,shbsel_23,biomarker unit selection
NFHS-4 Household,shbsel_24,biomarker unit selection
NFHS-4 Household,shbsel_25,biomarker unit selection
NFHS-4 Household,shbsel_26,biomarker unit selection
NFHS-4 Household,shbsel_27,biomarker unit selection
NFHS-4 Household,shbsel_28,biomarker unit selection
NFHS-4 Household,shbsel_29,biomarker unit selection
NFHS-4 Household,shbsel_30,biomarker unit selection
NFHS-4 Household,shbsel_31,biomarker unit selection
NFHS-4 Household,shbsel_32,biomarker unit selection
NFHS-4 Household,shbsel_33,biomarker unit selection
NFHS-4 Household,shbsel_34,biomarker unit selection
NFHS-4 Household,shbsel_35,biomarker unit selection
NFHS-4 Household,shbsel_36,biomarker unit selection
NFHS-4 Household,shbsel_37,biomarker unit selection
NFHS-4 Household,shbsel_38,biomarker unit selection
NFHS-4 Household,shbsel_39,biomarker unit selection
NFHS-4 Household,shbsel_40,biomarker unit selection
NFHS-4 Household,shbsel_41,biomarker unit selection
NFHS-4 Household,sh21_01,main reason not attending school
NFHS-4 Household,sh21_02,main reason not attending school
NFHS-4 Household,sh21_03,main reason not attending school
NFHS-4 Household,sh21_04,main reason not attending school
NFHS-4 Household,sh21_05,main reason not attending school
NFHS-4 Household,sh21_06,main reason not attending school
NFHS-4 Household,sh21_07,main reason not attending school
NFHS-4 Household,sh21_08,main reason not attending school
NFHS-4 Household,sh21_09,main reason not attending school
NFHS-4 Household,sh21_10,main reason not attending school
NFHS-4 Household,sh21_11,main reason not attending school
NFHS-4 Household,sh21_12,main reason not attending school
NFHS-4 Household,sh21_13,main reason not attending school
NFHS-4 Household,sh21_14,main reason not attending school
NFHS-4 Household,sh21_15,main reason not attending school
NFHS-4 Household,sh21_16,main reason not attending school
NFHS-4 Household,sh21_17,main reason not attending school
NFHS-4 Household,sh21_18,main reason not attending school
NFHS-4 Household,sh21_19,main reason not attending school
NFHS-4 Household,sh21_20,main reason not attending school
NFHS-4 Household,sh21_21,main reason not attending school
NFHS-4 Household,sh21_22,main reason not attending school
NFHS-4 Household,sh21_23,main reason not attending school
NFHS-4 Household,sh21_24,main reason not attending school
NFHS-4 Household,sh21_25,main reason not attending school
NFHS-4 Household,sh21_26,main reason not attending school
NFHS-4 Household,sh21_27,main reason not attending school
NFHS-4 Household,sh21_28,main reason not attending school
NFHS-4 Household,sh21_29,main reason not attending school
NFHS-4 Household,sh21_30,main reason not attending school
NFHS-4 Household,sh21_31,main reason not attending school
NFHS-4 Household,sh21_32,main reason not attending school
NFHS-4 Household,sh21_33,main reason not attending school
NFHS-4 Household,sh21_34,main reason not attending school
NFHS-4 Household,sh21_35,main reason not attending school
NFHS-4 Household,sh21_36,main reason not attending school
NFHS-4 Household,sh21_37,main reason not attending school
NFHS-4 Household,sh21_38,main reason not attending school
NFHS-4 Household,sh21_39,main reason not attending school
NFHS-4 Household,sh21_40,main reason not attending school
NFHS-4 Household,sh21_41,main reason not attending school
NFHS-4 Household,shb10_01,read consent statement - blood pressure
NFHS-4 Household,shb10_02,read consent statement - blood pressure
NFHS-4 Household,shb10_03,read consent statement - blood pressure
NFHS-4 Household,shb10_04,read consent statement - blood pressure
NFHS-4 Household,shb10_05,read consent statement - blood pressure
NFHS-4 Household,shb10_06,read consent statement - blood pressure
NFHS-4 Household,shb10_07,read consent statement - blood pressure
NFHS-4 Household,shb10_08,read consent statement - blood pressure
NFHS-4 Household,shb10_09,read consent statement - blood pressure
NFHS-4 Household,shb10_10,read consent statement - blood pressure
NFHS-4 Household,shb10_11,read consent statement - blood pressure
NFHS-4 Household,shb10_12,read consent statement - blood pressure
NFHS-4 Household,shb10_13,read consent statement - blood pressure
NFHS-4 Household,shb10_14,read consent statement - blood pressure
NFHS-4 Household,shb10_15,read consent statement - blood pressure
NFHS-4 Household,shb10_16,read consent statement - blood pressure
NFHS-4 Household,shb10_17,read consent statement - blood pressure
NFHS-4 Household,shb10_18,read consent statement - blood pressure
NFHS-4 Household,shb10_19,read consent statement - blood pressure
NFHS-4 Household,shb10_20,read consent statement - blood pressure
NFHS-4 Household,shb10_21,read consent statement - blood pressure
NFHS-4 Household,shb10_22,read consent statement - blood pressure
NFHS-4 Household,shb10_23,read consent statement - blood pressure
NFHS-4 Household,shb10_24,read consent statement - blood pressure
NFHS-4 Household,shb10_25,read consent statement - blood pressure
NFHS-4 Household,shb10_26,read consent statement - blood pressure
NFHS-4 Household,shb10_27,read consent statement - blood pressure
NFHS-4 Household,shb10_28,read consent statement - blood pressure
NFHS-4 Household,shb10_29,read consent statement - blood pressure
NFHS-4 Household,shb10_30,read consent statement - blood pressure
NFHS-4 Household,shb10_31,read consent statement - blood pressure
NFHS-4 Household,shb10_32,read consent statement - blood pressure
NFHS-4 Household,shb10_33,read consent statement - blood pressure
NFHS-4 Household,shb10_34,read consent statement - blood pressure
NFHS-4 Household,shb10_35,read consent statement - blood pressure
NFHS-4 Household,shb10_36,read consent statement - blood pressure
NFHS-4 Household,shb10_37,read consent statement - blood pressure
NFHS-4 Household,shb10_38,read consent statement - blood pressure
NFHS-4 Household,shb10_39,read consent statement - blood pressure
NFHS-4 Household,shb10_40,read consent statement - blood pressure
NFHS-4 Household,shb10_41,read consent statement - blood pressure
NFHS-4 Household,shb20_01,read consent statement - blood glucose
NFHS-4 Household,shb20_02,read consent statement - blood glucose
NFHS-4 Household,shb20_03,read consent statement - blood glucose
NFHS-4 Household,shb20_04,read consent statement - blood glucose
NFHS-4 Household,shb20_05,read consent statement - blood glucose
NFHS-4 Household,shb20_06,read consent statement - blood glucose
NFHS-4 Household,shb20_07,read consent statement - blood glucose
NFHS-4 Household,shb20_08,read consent statement - blood glucose
NFHS-4 Household,shb20_09,read consent statement - blood glucose
NFHS-4 Household,shb20_10,read consent statement - blood glucose
NFHS-4 Household,shb20_11,read consent statement - blood glucose
NFHS-4 Household,shb20_12,read consent statement - blood glucose
NFHS-4 Household,shb20_13,read consent statement - blood glucose
NFHS-4 Household,shb20_14,read consent statement - blood glucose
NFHS-4 Household,shb20_15,read consent statement - blood glucose
NFHS-4 Household,shb20_16,read consent statement - blood glucose
NFHS-4 Household,shb20_17,read consent statement - blood glucose
NFHS-4 Household,shb20_18,read consent statement - blood glucose
NFHS-4 Household,shb20_19,read consent statement - blood glucose
NFHS-4 Household,shb20_20,read consent statement - blood glucose
NFHS-4 Household,shb20_21,read consent statement - blood glucose
NFHS-4 Household,shb20_22,read consent statement - blood glucose
NFHS-4 Household,shb20_23,read consent statement - blood glucose
NFHS-4 Household,shb20_24,read consent statement - blood glucose
NFHS-4 Household,shb20_25,read consent statement - blood glucose
NFHS-4 Household,shb20_26,read consent statement - blood glucose
NFHS-4 Household,shb20_27,read consent statement - blood glucose
NFHS-4 Household,shb20_28,read consent statement - blood glucose
NFHS-4 Household,shb20_29,read consent statement - blood glucose
NFHS-4 Household,shb20_30,read consent statement - blood glucose
NFHS-4 Household,shb20_31,read consent statement - blood glucose
NFHS-4 Household,shb20_32,read consent statement - blood glucose
NFHS-4 Household,shb20_33,read consent statement - blood glucose
NFHS-4 Household,shb20_34,read consent statement - blood glucose
NFHS-4 Household,shb20_35,read consent statement - blood glucose
NFHS-4 Household,shb20_36,read consent statement - blood glucose
NFHS-4 Household,shb20_37,read consent statement - blood glucose
NFHS-4 Household,shb20_38,read consent statement - blood glucose
NFHS-4 Household,shb20_39,read consent statement - blood glucose
NFHS-4 Household,shb20_40,read consent statement - blood glucose
NFHS-4 Household,shb20_41,read consent statement - blood glucose
NFHS-4 Household,shb21_01,consent given for second blood pressure reading
NFHS-4 Household,shb21_02,consent given for second blood pressure reading
NFHS-4 Household,shb21_03,consent given for second blood pressure reading
NFHS-4 Household,shb21_04,consent given for second blood pressure reading
NFHS-4 Household,shb21_05,consent given for second blood pressure reading
NFHS-4 Household,shb21_06,consent given for second blood pressure reading
NFHS-4 Household,shb21_07,consent given for second blood pressure reading
NFHS-4 Household,shb21_08,consent given for second blood pressure reading
NFHS-4 Household,shb21_09,consent given for second blood pressure reading
NFHS-4 Household,shb21_10,consent given for second blood pressure reading
NFHS-4 Household,shb21_11,consent given for second blood pressure reading
NFHS-4 Household,shb21_12,consent given for second blood pressure reading
NFHS-4 Household,shb21_13,consent given for second blood pressure reading
NFHS-4 Household,shb21_14,consent given for second blood pressure reading
NFHS-4 Household,shb21_15,consent given for second blood pressure reading
NFHS-4 Household,shb21_16,consent given for second blood pressure reading
NFHS-4 Household,shb21_17,consent given for second blood pressure reading
NFHS-4 Household,shb21_18,consent given for second blood pressure reading
NFHS-4 Household,shb21_19,consent given for second blood pressure reading
NFHS-4 Household,shb21_20,consent given for second blood pressure reading
NFHS-4 Household,shb21_21,consent given for second blood pressure reading
NFHS-4 Household,shb21_22,consent given for second blood pressure reading
NFHS-4 Household,shb21_23,consent given for second blood pressure reading
NFHS-4 Household,shb21_24,consent given for second blood pressure reading
NFHS-4 Household,shb21_25,consent given for second blood pressure reading
NFHS-4 Household,shb21_26,consent given for second blood pressure reading
NFHS-4 Household,shb21_27,consent given for second blood pressure reading
NFHS-4 Household,shb21_28,consent given for second blood pressure reading
NFHS-4 Household,shb21_29,consent given for second blood pressure reading
NFHS-4 Household,shb21_30,consent given for second blood pressure reading
NFHS-4 Household,shb21_31,consent given for second blood pressure reading
NFHS-4 Household,shb21_32,consent given for second blood pressure reading
NFHS-4 Household,shb21_33,consent given for second blood pressure reading
NFHS-4 Household,shb21_34,consent given for second blood pressure reading
NFHS-4 Household,shb21_35,consent given for second blood pressure reading
NFHS-4 Household,shb21_36,consent given for second blood pressure reading
NFHS-4 Household,shb21_37,consent given for second blood pressure reading
NFHS-4 Household,shb21_38,consent given for second blood pressure reading
NFHS-4 Household,shb21_39,consent given for second blood pressure reading
NFHS-4 Household,shb21_40,consent given for second blood pressure reading
NFHS-4 Household,shb21_41,consent given for second blood pressure reading
NFHS-4 Household,shb25_01,consent given for third blood pressure reading
NFHS-4 Household,shb25_02,consent given for third blood pressure reading
NFHS-4 Household,shb25_03,consent given for third blood pressure reading
NFHS-4 Household,shb25_04,consent given for third blood pressure reading
NFHS-4 Household,shb25_05,consent given for third blood pressure reading
NFHS-4 Household,shb25_06,consent given for third blood pressure reading
NFHS-4 Household,shb25_07,consent given for third blood pressure reading
NFHS-4 Household,shb25_08,consent given for third blood pressure reading
NFHS-4 Household,shb25_09,consent given for third blood pressure reading
NFHS-4 Household,shb25_10,consent given for third blood pressure reading
NFHS-4 Household,shb25_11,consent given for third blood pressure reading
NFHS-4 Household,shb25_12,consent given for third blood pressure reading
NFHS-4 Household,shb25_13,consent given for third blood pressure reading
NFHS-4 Household,shb25_14,consent given for third blood pressure reading
NFHS-4 Household,shb25_15,consent given for third blood pressure reading
NFHS-4 Household,shb25_16,consent given for third blood pressure reading
NFHS-4 Household,shb25_17,consent given for third blood pressure reading
NFHS-4 Household,shb25_18,consent given for third blood pressure reading
NFHS-4 Household,shb25_19,consent given for third blood pressure reading
NFHS-4 Household,shb25_20,consent given for third blood pressure reading
NFHS-4 Household,shb25_21,consent given for third blood pressure reading
NFHS-4 Household,shb25_22,consent given for third blood pressure reading
NFHS-4 Household,shb25_23,consent given for third blood pressure reading
NFHS-4 Household,shb25_24,consent given for third blood pressure reading
NFHS-4 Household,shb25_25,consent given for third blood pressure reading
NFHS-4 Household,shb25_26,consent given for third blood pressure reading
NFHS-4 Household,shb25_27,consent given for third blood pressure reading
NFHS-4 Household,shb25_28,consent given for third blood pressure reading
NFHS-4 Household,shb25_29,consent given for third blood pressure reading
NFHS-4 Household,shb25_30,consent given for third blood pressure reading
NFHS-4 Household,shb25_31,consent given for third blood pressure reading
NFHS-4 Household,shb25_32,consent given for third blood pressure reading
NFHS-4 Household,shb25_33,consent given for third blood pressure reading
NFHS-4 Household,shb25_34,consent given for third blood pressure reading
NFHS-4 Household,shb25_35,consent given for third blood pressure reading
NFHS-4 Household,shb25_36,consent given for third blood pressure reading
NFHS-4 Household,shb25_37,consent given for third blood pressure reading
NFHS-4 Household,shb25_38,consent given for third blood pressure reading
NFHS-4 Household,shb25_39,consent given for third blood pressure reading
NFHS-4 Household,shb25_40,consent given for third blood pressure reading
NFHS-4 Household,shb25_41,consent given for third blood pressure reading
NFHS-4 Household,ha0_01,index to household schedule
NFHS-4 Household,ha0_02,index to household schedule
NFHS-4 Household,ha0_03,index to household schedule
NFHS-4 Household,ha0_04,index to household schedule
NFHS-4 Household,ha0_05,index to household schedule
NFHS-4 Household,ha0_06,index to household schedule
NFHS-4 Household,ha0_07,index to household schedule
NFHS-4 Household,ha0_08,index to household schedule
NFHS-4 Household,ha0_09,index to household schedule
NFHS-4 Household,ha0_10,index to household schedule
NFHS-4 Household,ha0_11,index to household schedule
NFHS-4 Household,ha0_12,index to household schedule
NFHS-4 Household,ha1_01,woman's age in years
NFHS-4 Household,ha1_02,woman's age in years
NFHS-4 Household,ha1_03,woman's age in years
NFHS-4 Household,ha1_04,woman's age in years
NFHS-4 Household,ha1_05,woman's age in years
NFHS-4 Household,ha1_06,woman's age in years
NFHS-4 Household,ha1_07,woman's age in years
NFHS-4 Household,ha1_08,woman's age in years
NFHS-4 Household,ha1_09,woman's age in years
NFHS-4 Household,ha1_10,woman's age in years
NFHS-4 Household,ha1_11,woman's age in years
NFHS-4 Household,ha1_12,woman's age in years
NFHS-4 Household,ha2_01,woman's weight in kilograms (1 decimal)
NFHS-4 Household,ha2_02,woman's weight in kilograms (1 decimal)
NFHS-4 Household,ha2_03,woman's weight in kilograms (1 decimal)
NFHS-4 Household,ha2_04,woman's weight in kilograms (1 decimal)
NFHS-4 Household,ha2_05,woman's weight in kilograms (1 decimal)
NFHS-4 Household,ha2_06,woman's weight in kilograms (1 decimal)
NFHS-4 Household,ha2_07,woman's weight in kilograms (1 decimal)
NFHS-4 Household,ha2_08,woman's weight in kilograms (1 decimal)
NFHS-4 Household,ha2_09,woman's weight in kilograms (1 decimal)
NFHS-4 Household,ha2_10,woman's weight in kilograms (1 decimal)
NFHS-4 Household,ha2_11,woman's weight in kilograms (1 decimal)
NFHS-4 Household,ha2_12,woman's weight in kilograms (1 decimal)
NFHS-4 Household,ha3_01,woman's height in centimeters (1 decimal)
NFHS-4 Household,ha3_02,woman's height in centimeters (1 decimal)
NFHS-4 Household,ha3_03,woman's height in centimeters (1 decimal)
NFHS-4 Household,ha3_04,woman's height in centimeters (1 decimal)
NFHS-4 Household,ha3_05,woman's height in centimeters (1 decimal)
NFHS-4 Household,ha3_06,woman's height in centimeters (1 decimal)
NFHS-4 Household,ha3_07,woman's height in centimeters (1 decimal)
NFHS-4 Household,ha3_08,woman's height in centimeters (1 decimal)
NFHS-4 Household,ha3_09,woman's height in centimeters (1 decimal)
NFHS-4 Household,ha3_10,woman's height in centimeters (1 decimal)
NFHS-4 Household,ha3_11,woman's height in centimeters (1 decimal)
NFHS-4 Household,ha3_12,woman's height in centimeters (1 decimal)
NFHS-4 Household,ha4_01,height/age percentile
