dataset,variable,label
NFHS-5 Household,hb67_01,man's highest year of education
NFHS-5 Household,hb67_02,man's highest year of education
NFHS-5 Household,hb67_03,man's highest year of education
NFHS-5 Household,hb67_04,man's highest year of education
NFHS-5 Household,hb67_05,man's highest year of education
NFHS-5 Household,hb67_06,man's highest year of education
NFHS-5 Household,hb67_07,man's highest year of education
NFHS-5 Household,hb67_08,man's highest year of education
NFHS-5 Household,hb67_09,man's highest year of education
NFHS-5 Household,hb67_10,man's highest year of education
NFHS-5 Household,hb67_11,man's highest year of education
NFHS-5 Household,hb67_12,man's highest year of education
NFHS-5 Household,hb67_13,man's highest year of education
NFHS-5 Household,hb67_14,man's highest year of education
NFHS-5 Household,hb67_15,man's highest year of education
NFHS-5 Household,hb67_16,man's highest year of education
NFHS-5 Household,hb67_17,man's highest year of education
NFHS-5 Household,hb67_18,man's highest year of education
NFHS-5 Household,hb67_19,man's highest year of education
NFHS-5 Household,hb67_20,man's highest year of education
NFHS-5 Household,hb68_01,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_02,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_03,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_04,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_05,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_06,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_07,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_08,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_09,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_10,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_11,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_12,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_13,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_14,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_15,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_16,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_17,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_18,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_19,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb68_20,man's highest educational level (for preliminary and final report)
NFHS-5 Household,hb69_01,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_02,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_03,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_04,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_05,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_06,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_07,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_08,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_09,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_10,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_11,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_12,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_13,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_14,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_15,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_16,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_17,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_18,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_19,na - hiv weight (6 decimals)
NFHS-5 Household,hb69_20,na - hiv weight (6 decimals)
NFHS-5 Household,hb70_01,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_02,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_03,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_04,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_05,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_06,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_07,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_08,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_09,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_10,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_11,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_12,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_13,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_14,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_15,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_16,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_17,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_18,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_19,na - interviewer that took blood for hiv testing
NFHS-5 Household,hb70_20,na - interviewer that took blood for hiv testing
NFHS-5 Household,hmlidx_1,mosquito bed net designation number
NFHS-5 Household,hmlidx_2,mosquito bed net designation number
NFHS-5 Household,hmlidx_3,mosquito bed net designation number
NFHS-5 Household,hmlidx_4,mosquito bed net designation number
NFHS-5 Household,hmlidx_5,mosquito bed net designation number
NFHS-5 Household,hmlidx_6,mosquito bed net designation number
NFHS-5 Household,hmlidx_7,mosquito bed net designation number
NFHS-5 Household,hml3_1,na - net observed by interviewer
NFHS-5 Household,hml3_2,na - net observed by interviewer
NFHS-5 Household,hml3_3,na - net observed by interviewer
NFHS-5 Household,hml3_4,na - net observed by interviewer
NFHS-5 Household,hml3_5,na - net observed by interviewer
NFHS-5 Household,hml3_6,na - net observed by interviewer
NFHS-5 Household,hml3_7,na - net observed by interviewer
NFHS-5 Household,hml4_1,na - months ago net obtained
NFHS-5 Household,hml4_2,na - months ago net obtained
NFHS-5 Household,hml4_3,na - months ago net obtained
NFHS-5 Household,hml4_4,na - months ago net obtained
NFHS-5 Household,hml4_5,na - months ago net obtained
NFHS-5 Household,hml4_6,na - months ago net obtained
NFHS-5 Household,hml4_7,na - months ago net obtained
NFHS-5 Household,hml5_1,na - net treated with insecticide when bought
NFHS-5 Household,hml5_2,na - net treated with insecticide when bought
NFHS-5 Household,hml5_3,na - net treated with insecticide when bought
NFHS-5 Household,hml5_4,na - net treated with insecticide when bought
NFHS-5 Household,hml5_5,na - net treated with insecticide when bought
NFHS-5 Household,hml5_6,na - net treated with insecticide when bought
NFHS-5 Household,hml5_7,na - net treated with insecticide when bought
NFHS-5 Household,hml6_1,na - net treatment status
NFHS-5 Household,hml6_2,na - net treatment status
NFHS-5 Household,hml6_3,na - net treatment status
NFHS-5 Household,hml6_4,na - net treatment status
NFHS-5 Household,hml6_5,na - net treatment status
NFHS-5 Household,hml6_6,na - net treatment status
NFHS-5 Household,hml6_7,na - net treatment status
NFHS-5 Household,hml7_1,brand of net
NFHS-5 Household,hml7_2,brand of net
NFHS-5 Household,hml7_3,brand of net
NFHS-5 Household,hml7_4,brand of net
NFHS-5 Household,hml7_5,brand of net
NFHS-5 Household,hml7_6,brand of net
NFHS-5 Household,hml7_7,brand of net
NFHS-5 Household,hml8_1,net treated since received
NFHS-5 Household,hml8_2,net treated since received
NFHS-5 Household,hml8_3,net treated since received
NFHS-5 Household,hml8_4,net treated since received
NFHS-5 Household,hml8_5,net treated since received
NFHS-5 Household,hml8_6,net treated since received
NFHS-5 Household,hml8_7,net treated since received
NFHS-5 Household,hml9_1,na - time since last re-treatment (months)
NFHS-5 Household,hml9_2,na - time since last re-treatment (months)
NFHS-5 Household,hml9_3,na - time since last re-treatment (months)
NFHS-5 Household,hml9_4,na - time since last re-treatment (months)
NFHS-5 Household,hml9_5,na - time since last re-treatment (months)
NFHS-5 Household,hml9_6,na - time since last re-treatment (months)
NFHS-5 Household,hml9_7,na - time since last re-treatment (months)
NFHS-5 Household,hml10_1,insecticide-treated net (itn)
NFHS-5 Household,hml10_2,insecticide-treated net (itn)
NFHS-5 Household,hml10_3,insecticide-treated net (itn)
NFHS-5 Household,hml10_4,insecticide-treated net (itn)
NFHS-5 Household,hml10_5,insecticide-treated net (itn)
NFHS-5 Household,hml10_6,insecticide-treated net (itn)
NFHS-5 Household,hml10_7,insecticide-treated net (itn)
NFHS-5 Household,hml11_1,number of persons who slept under this net
NFHS-5 Household,hml11_2,number of persons who slept under this net
NFHS-5 Household,hml11_3,number of persons who slept under this net
NFHS-5 Household,hml11_4,number of persons who slept under this net
NFHS-5 Household,hml11_5,number of persons who slept under this net
NFHS-5 Household,hml11_6,number of persons who slept under this net
NFHS-5 Household,hml11_7,number of persons who slept under this net
NFHS-5 Household,hml21_1,someone slept under this net last night
NFHS-5 Household,hml21_2,someone slept under this net last night
NFHS-5 Household,hml21_3,someone slept under this net last night
NFHS-5 Household,hml21_4,someone slept under this net last night
NFHS-5 Household,hml21_5,someone slept under this net last night
NFHS-5 Household,hml21_6,someone slept under this net last night
NFHS-5 Household,hml21_7,someone slept under this net last night
NFHS-5 Household,hmla_1,line number of person who slept in this net
NFHS-5 Household,hmla_2,line number of person who slept in this net
NFHS-5 Household,hmla_3,line number of person who slept in this net
NFHS-5 Household,hmla_4,line number of person who slept in this net
NFHS-5 Household,hmla_5,line number of person who slept in this net
NFHS-5 Household,hmla_6,line number of person who slept in this net
NFHS-5 Household,hmla_7,line number of person who slept in this net
NFHS-5 Household,hmlb_1,line number of person who slept in this net
NFHS-5 Household,hmlb_2,line number of person who slept in this net
NFHS-5 Household,hmlb_3,line number of person who slept in this net
NFHS-5 Household,hmlb_4,line number of person who slept in this net
NFHS-5 Household,hmlb_5,line number of person who slept in this net
NFHS-5 Household,hmlb_6,line number of person who slept in this net
NFHS-5 Household,hmlb_7,line number of person who slept in this net
NFHS-5 Household,hmlc_1,line number of person who slept in this net
NFHS-5 Household,hmlc_2,line number of person who slept in this net
NFHS-5 Household,hmlc_3,line number of person who slept in this net
NFHS-5 Household,hmlc_4,line number of person who slept in this net
NFHS-5 Household,hmlc_5,line number of person who slept in this net
NFHS-5 Household,hmlc_6,line number of person who slept in this net
NFHS-5 Household,hmlc_7,line number of person who slept in this net
NFHS-5 Household,hmld_1,line number of person who slept in this net
NFHS-5 Household,hmld_2,line number of person who slept in this net
NFHS-5 Household,hmld_3,line number of person who slept in this net
NFHS-5 Household,hmld_4,line number of person who slept in this net
NFHS-5 Household,hmld_5,line number of person who slept in this net
NFHS-5 Household,hmld_6,line number of person who slept in this net
NFHS-5 Household,hmld_7,line number of person who slept in this net
NFHS-5 Household,hmle_1,na - line number of person who slept in this net
NFHS-5 Household,hmle_2,na - line number of person who slept in this net
NFHS-5 Household,hmle_3,na - line number of person who slept in this net
NFHS-5 Household,hmle_4,na - line number of person who slept in this net
NFHS-5 Household,hmle_5,na - line number of person who slept in this net
NFHS-5 Household,hmle_6,na - line number of person who slept in this net
NFHS-5 Household,hmle_7,na - line number of person who slept in this net
NFHS-5 Household,hml22_1,"na - obtained net from campaign, antenatal or immunization visit"
NFHS-5 Household,hml22_2,"na - obtained net from campaign, antenatal or immunization visit"
NFHS-5 Household,hml22_3,"na - obtained net from campaign, antenatal or immunization visit"
NFHS-5 Household,hml22_4,"na - obtained net from campaign, antenatal or immunization visit"
NFHS-5 Household,hml22_5,"na - obtained net from campaign, antenatal or immunization visit"
NFHS-5 Household,hml22_6,"na - obtained net from campaign, antenatal or immunization visit"
NFHS-5 Household,hml22_7,"na - obtained net from campaign, antenatal or immunization visit"
NFHS-5 Household,hml23_1,place where net was obtained
NFHS-5 Household,hml23_2,place where net was obtained
NFHS-5 Household,hml23_3,place where net was obtained
NFHS-5 Household,hml23_4,place where net was obtained
NFHS-5 Household,hml23_5,place where net was obtained
NFHS-5 Household,hml23_6,place where net was obtained
NFHS-5 Household,hml23_7,place where net was obtained
NFHS-5 Household,hmhidx_01,index to household schedule
NFHS-5 Household,hmhidx_02,index to household schedule
NFHS-5 Household,hmhidx_03,index to household schedule
NFHS-5 Household,hmhidx_04,index to household schedule
NFHS-5 Household,hmhidx_05,index to household schedule
NFHS-5 Household,hmhidx_06,index to household schedule
NFHS-5 Household,hmhidx_07,index to household schedule
NFHS-5 Household,hmhidx_08,index to household schedule
NFHS-5 Household,hmhidx_09,index to household schedule
NFHS-5 Household,hmhidx_10,index to household schedule
NFHS-5 Household,hmhidx_11,index to household schedule
NFHS-5 Household,hmhidx_12,index to household schedule
NFHS-5 Household,hmhidx_13,index to household schedule
NFHS-5 Household,hmhidx_14,index to household schedule
NFHS-5 Household,hmhidx_15,index to household schedule
NFHS-5 Household,hmhidx_16,index to household schedule
NFHS-5 Household,hmhidx_17,index to household schedule
NFHS-5 Household,hmhidx_18,index to household schedule
NFHS-5 Household,hmhidx_19,index to household schedule
NFHS-5 Household,hmhidx_20,index to household schedule
NFHS-5 Household,hmhidx_21,index to household schedule
NFHS-5 Household,hmhidx_22,index to household schedule
NFHS-5 Household,hmhidx_23,index to household schedule
NFHS-5 Household,hmhidx_24,index to household schedule
NFHS-5 Household,hmhidx_25,index to household schedule
NFHS-5 Household,hmhidx_26,index to household schedule
NFHS-5 Household,hmhidx_27,index to household schedule
NFHS-5 Household,hmhidx_28,index to household schedule
NFHS-5 Household,hmhidx_29,index to household schedule
NFHS-5 Household,hmhidx_30,index to household schedule
NFHS-5 Household,hmhidx_31,index to household schedule
NFHS-5 Household,hmhidx_32,index to household schedule
NFHS-5 Household,hmhidx_33,index to household schedule
NFHS-5 Household,hmhidx_34,index to household schedule
NFHS-5 Household,hmhidx_35,index to household schedule
NFHS-5 Household,hml12_01,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_02,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_03,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_04,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_05,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_06,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_07,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_08,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_09,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_10,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_11,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_12,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_13,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_14,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_15,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_16,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_17,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_18,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_19,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_20,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_21,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_22,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_23,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_24,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_25,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_26,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_27,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_28,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_29,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_30,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_31,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_32,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_33,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_34,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml12_35,type of mosquito bed net(s) person slept under last night
NFHS-5 Household,hml13_01,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_02,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_03,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_04,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_05,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_06,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_07,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_08,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_09,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_10,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_11,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_12,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_13,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_14,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_15,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_16,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_17,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_18,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_19,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_20,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_21,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_22,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_23,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_24,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_25,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_26,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_27,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_28,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_29,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_30,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_31,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_32,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_33,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_34,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml13_35,net designation number (hmlidx) for 1st net person slept under last night
NFHS-5 Household,hml14_01,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_02,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_03,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_04,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_05,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_06,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_07,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_08,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_09,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_10,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_11,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_12,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_13,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_14,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_15,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_16,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_17,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_18,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_19,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_20,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_21,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_22,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_23,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_24,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_25,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_26,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_27,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_28,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_29,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_30,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_31,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_32,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_33,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_34,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml14_35,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-5 Household,hml15_01,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_02,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_03,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_04,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_05,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_06,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_07,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_08,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_09,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_10,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_11,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_12,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_13,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_14,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_15,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_16,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_17,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_18,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_19,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_20,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_21,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_22,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_23,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_24,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_25,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_26,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_27,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_28,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_29,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_30,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_31,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_32,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_33,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_34,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml15_35,na - net designation number (hmlidx) for 3rd net person slept under last night
NFHS-5 Household,hml16_01,corrected age from individual file
NFHS-5 Household,hml16_02,corrected age from individual file
NFHS-5 Household,hml16_03,corrected age from individual file
NFHS-5 Household,hml16_04,corrected age from individual file
NFHS-5 Household,hml16_05,corrected age from individual file
NFHS-5 Household,hml16_06,corrected age from individual file
NFHS-5 Household,hml16_07,corrected age from individual file
NFHS-5 Household,hml16_08,corrected age from individual file
NFHS-5 Household,hml16_09,corrected age from individual file
NFHS-5 Household,hml16_10,corrected age from individual file
NFHS-5 Household,hml16_11,corrected age from individual file
NFHS-5 Household,hml16_12,corrected age from individual file
NFHS-5 Household,hml16_13,corrected age from individual file
NFHS-5 Household,hml16_14,corrected age from individual file
NFHS-5 Household,hml16_15,corrected age from individual file
NFHS-5 Household,hml16_16,corrected age from individual file
NFHS-5 Household,hml16_17,corrected age from individual file
NFHS-5 Household,hml16_18,corrected age from individual file
NFHS-5 Household,hml16_19,corrected age from individual file
NFHS-5 Household,hml16_20,corrected age from individual file
NFHS-5 Household,hml16_21,corrected age from individual file
NFHS-5 Household,hml16_22,corrected age from individual file
NFHS-5 Household,hml16_23,corrected age from individual file
NFHS-5 Household,hml16_24,corrected age from individual file
NFHS-5 Household,hml16_25,corrected age from individual file
NFHS-5 Household,hml16_26,corrected age from individual file
NFHS-5 Household,hml16_27,corrected age from individual file
NFHS-5 Household,hml16_28,corrected age from individual file
NFHS-5 Household,hml16_29,corrected age from individual file
NFHS-5 Household,hml16_30,corrected age from individual file
NFHS-5 Household,hml16_31,corrected age from individual file
NFHS-5 Household,hml16_32,corrected age from individual file
NFHS-5 Household,hml16_33,corrected age from individual file
NFHS-5 Household,hml16_34,corrected age from individual file
NFHS-5 Household,hml16_35,corrected age from individual file
NFHS-5 Household,hml16a_01,na - age in months (for children)
NFHS-5 Household,hml16a_02,na - age in months (for children)
NFHS-5 Household,hml16a_03,na - age in months (for children)
NFHS-5 Household,hml16a_04,na - age in months (for children)
NFHS-5 Household,hml16a_05,na - age in months (for children)
NFHS-5 Household,hml16a_06,na - age in months (for children)
NFHS-5 Household,hml16a_07,na - age in months (for children)
NFHS-5 Household,hml16a_08,na - age in months (for children)
NFHS-5 Household,hml16a_09,na - age in months (for children)
NFHS-5 Household,hml16a_10,na - age in months (for children)
NFHS-5 Household,hml16a_11,na - age in months (for children)
NFHS-5 Household,hml16a_12,na - age in months (for children)
NFHS-5 Household,hml16a_13,na - age in months (for children)
NFHS-5 Household,hml16a_14,na - age in months (for children)
NFHS-5 Household,hml16a_15,na - age in months (for children)
NFHS-5 Household,hml16a_16,na - age in months (for children)
NFHS-5 Household,hml16a_17,na - age in months (for children)
NFHS-5 Household,hml16a_18,na - age in months (for children)
NFHS-5 Household,hml16a_19,na - age in months (for children)
NFHS-5 Household,hml16a_20,na - age in months (for children)
NFHS-5 Household,hml16a_21,na - age in months (for children)
NFHS-5 Household,hml16a_22,na - age in months (for children)
NFHS-5 Household,hml16a_23,na - age in months (for children)
NFHS-5 Household,hml16a_24,na - age in months (for children)
NFHS-5 Household,hml16a_25,na - age in months (for children)
NFHS-5 Household,hml16a_26,na - age in months (for children)
NFHS-5 Household,hml16a_27,na - age in months (for children)
NFHS-5 Household,hml16a_28,na - age in months (for children)
NFHS-5 Household,hml16a_29,na - age in months (for children)
NFHS-5 Household,hml16a_30,na - age in months (for children)
NFHS-5 Household,hml16a_31,na - age in months (for children)
NFHS-5 Household,hml16a_32,na - age in months (for children)
