state,volume_mn,value_cr,ym,state_norm,pop_2011,vol_pc,val_pc,log_vol_pc,log_val_pc,period,t,treated,treat_date,treat_period,post,did,rel_t,state_code,month_code
GUJARAT,376.73,62424.28,2024-01,GUJARAT,60439692,6.233155523029469,10328.358390707881,1.8298827090683676,9.24264863280628,2024-01-01,10,0,,2099-01-01,0,0,-99,10,9
BIHAR,359.24,57546.14,2024-01,BIHAR,104099452,3.450930750336707,5527.9964394048875,1.2386439773647497,8.617580721345433,2024-01-01,10,0,,2099-01-01,0,0,-99,4,9
WEST BENGAL,334.0,57876.9,2024-01,WEST BENGAL,91276115,3.659226731987881,6340.85927079609,1.2972518496783334,8.754769569918992,2024-01-01,10,0,,2099-01-01,0,0,-99,35,9
HARYANA,302.68,46875.26,2024-01,HARYANA,25351462,11.939350874517611,18490.160449129125,2.479839740868302,9.824994001960022,2024-01-01,10,0,,2099-01-01,0,0,-99,11,9
KERALA,282.0,40654.71,2024-01,KERALA,33406061,8.441581903355802,12169.860433410571,2.133169720352747,9.406717717831226,2024-01-01,10,0,,2099-01-01,0,0,-99,16,9
ODISHA,259.26,37962.41,2024-01,ODISHA,41974218,6.17664872279455,9044.220907224526,1.8207758465188217,9.109881258931546,2024-01-01,10,0,,2099-01-01,0,0,-99,25,9
PUNJAB,154.33,28653.41,2024-01,PUNJAB,27743338,5.562776908820417,10328.032625345948,1.7160974276142815,9.242617091443444,2024-01-01,10,0,,2099-01-01,0,0,-99,27,9
JHARKHAND,137.14,19328.2,2024-01,JHARKHAND,32988134,4.157252422946991,5859.137106694183,1.424854380810178,8.67575762031113,2024-01-01,10,1,2024-11,2024-11-01,0,0,-10,14,9
ASSAM,130.05,19230.38,2024-01,ASSAM,31205576,4.167524419353772,6162.481987193571,1.427322195098656,8.726234895376056,2024-01-01,10,0,,2099-01-01,0,0,-99,3,9
CHHATTISGARH,112.52,15870.58,2024-01,CHHATTISGARH,25545198,4.404741744417092,6212.7449550400825,1.4826816298413357,8.734358099010276,2024-01-01,10,1,2024-02,2024-02-01,0,0,-1,6,9
UTTARAKHAND,85.68,11783.03,2024-01,UTTARAKHAND,10086292,8.494697555851051,11682.221771886041,2.139442151882815,9.365823458488373,2024-01-01,10,0,,2099-01-01,0,0,-99,34,9
JAMMU AND KASHMIR,43.49,6368.15,2024-01,JAMMU AND KASHMIR,12541302,3.4677420255089944,5077.742326913107,1.2435036690433041,8.532622017950983,2024-01-01,10,0,,2099-01-01,0,0,-99,13,9
HIMACHAL PRADESH,41.92,5787.9,2024-01,HIMACHAL PRADESH,6864602,6.106690526267947,8431.515767410841,1.8093849777101894,9.039731841168486,2024-01-01,10,0,,2099-01-01,0,0,-99,12,9
GOA,29.59,4317.69,2024-01,GOA,1458545,20.287341151627135,29602.720519421746,3.0099971029457127,10.295621545528661,2024-01-01,10,0,,2099-01-01,0,0,-99,9,9
CHANDIGARH,20.64,2843.49,2024-01,CHANDIGARH,1055450,19.555639774503767,26941.020417831252,2.9732637243434197,10.201405326672088,2024-01-01,10,0,,2099-01-01,0,0,-99,5,9
PUDUCHERRY,13.25,1889.21,2024-01,PUDUCHERRY,1247953,10.617387033005249,15138.47075971611,2.3624929434505706,9.624994515266156,2024-01-01,10,0,,2099-01-01,0,0,-99,26,9
ARUNACHAL PRADESH,11.25,1838.79,2024-01,ARUNACHAL PRADESH,1383727,8.130216437201847,13288.676162277674,2.0955875452474064,9.494667535178962,2024-01-01,10,0,,2099-01-01,0,0,-99,2,9
TRIPURA,8.93,1475.69,2024-01,TRIPURA,3673917,2.4306482699527505,4016.6666802761197,0.8881579995319321,8.298207653638936,2024-01-01,10,0,,2099-01-01,0,0,-99,32,9
DADRA & NAGAR HAVELI & DAMAN & DIU,8.7,952.91,2024-01,DADRA AND NAGAR HAVELI & DAMAN AND DIU,586956,14.822235397542576,16234.777393876202,2.6961284450345877,9.69491097294779,2024-01-01,10,0,,2099-01-01,0,0,-99,7,9
MEGHALAYA,6.53,1178.38,2024-01,MEGHALAYA,2966889,2.200958647256436,3971.76975613176,0.7888930142062783,8.286967056750727,2024-01-01,10,0,,2099-01-01,0,0,-99,22,9
MANIPUR,6.47,1730.66,2024-01,MANIPUR,2855794,2.265569575396545,6060.171006732278,0.8178261954884226,8.709493297597932,2024-01-01,10,0,,2099-01-01,0,0,-99,21,9
NAGALAND,5.33,1259.1,2024-01,NAGALAND,1978502,2.6939573475285847,6363.905621525781,0.9910112454681038,8.758397559292051,2024-01-01,10,0,,2099-01-01,0,0,-99,24,9
MIZORAM,5.23,1092.04,2024-01,MIZORAM,1097206,4.766652752536898,9952.916772237848,1.5616443295452882,9.205620930133119,2024-01-01,10,0,,2099-01-01,0,0,-99,23,9
SIKKIM,4.58,786.07,2024-01,SIKKIM,610577,7.501101417184073,12874.215700886212,2.0150498653845763,9.462981807240434,2024-01-01,10,0,,2099-01-01,0,0,-99,29,9
ANDAMAN & NICOBAR,2.65,493.51,2024-01,ANDAMAN AND NICOBAR ISLANDS,380581,6.963038091759704,12967.278976091817,1.940615886541411,9.47018446163008,2024-01-01,10,0,,2099-01-01,0,0,-99,0,9
LADAKH,1.73,345.77,2024-01,LADAKH,274289,6.3072161114736645,12606.046906729764,1.8416943924303937,9.441931891050565,2024-01-01,10,0,,2099-01-01,0,0,-99,17,9
LAKSHADWEEP,0.28,41.42,2024-01,LAKSHADWEEP,64473,4.342903230809797,6424.394707862206,1.468543071658071,8.767857696432442,2024-01-01,10,0,,2099-01-01,0,0,-99,18,9
MAHARASHTRA,1855.4,249506.36,2024-07,MAHARASHTRA,112374333,16.510887766515154,22203.144912103726,2.804020027928873,10.007989220534531,2024-07-01,16,1,2024-08,2024-08-01,0,0,-1,20,15
KARNATAKA,1168.35,159553.82,2024-07,KARNATAKA,61095297,19.123403230202808,26115.565000035927,2.950912884995787,10.170286775713366,2024-07-01,16,0,,2099-01-01,0,0,-99,15,15
UTTAR PRADESH,997.05,132974.21,2024-07,UTTAR PRADESH,199812341,4.9899320282724675,6654.9548108242225,1.6074222880819689,8.803116940546838,2024-07-01,16,0,,2099-01-01,0,0,-99,33,15
TELANGANA,893.66,142350.66,2024-07,TELANGANA,35003674,25.530462887981415,40667.34823321689,3.239872362228133,10.613180794740043,2024-07-01,16,0,,2099-01-01,0,0,-99,31,15
TAMIL NADU,677.2,106563.19,2024-07,TAMIL NADU,72147030,9.386387769531192,14770.280911078391,2.239260530127535,9.600372394374924,2024-07-01,16,0,,2099-01-01,0,0,-99,30,15
RAJASTHAN,630.17,92634.63,2024-07,RAJASTHAN,68548437,9.193061542745314,13513.747950226787,2.218449019381706,9.511462812926407,2024-07-01,16,0,,2099-01-01,0,0,-99,28,15
MADHYA PRADESH,577.98,75482.42,2024-07,MADHYA PRADESH,72626809,7.958218293743292,10393.189655351649,2.074205142357761,9.248906029795986,2024-07-01,16,0,,2099-01-01,0,0,-99,19,15
ANDHRA PRADESH,535.67,97187.27,2024-07,ANDHRA PRADESH,84580777,6.333235742206529,11490.467863637621,1.8458112812543241,9.349273089216375,2024-07-01,16,0,,2099-01-01,0,0,-99,1,15
BIHAR,481.01,70842.67,2024-07,BIHAR,104099452,4.620677542087349,6805.287505259874,1.5305413484724424,8.825455163312844,2024-07-01,16,0,,2099-01-01,0,0,-99,4,15
GUJARAT,453.24,69129.55,2024-07,GUJARAT,60439692,7.49904549480497,11437.773375814026,2.01477574508375,9.344676611008651,2024-07-01,16,0,,2099-01-01,0,0,-99,10,15
DELHI,452.93,56673.15,2024-07,DELHI,16787941,26.979484857612974,33758.249448220005,3.2950767571063326,10.426980094528403,2024-07-01,16,0,,2099-01-01,0,0,-99,8,15
WEST BENGAL,429.78,68677.12,2024-07,WEST BENGAL,91276115,4.708570254113028,7524.106388620944,1.5493843065560478,8.925867330222728,2024-07-01,16,0,,2099-01-01,0,0,-99,35,15
HARYANA,360.77,51482.87,2024-07,HARYANA,25351462,14.23073746200515,20307.653262758573,2.6554042352146583,9.918753101997877,2024-07-01,16,0,,2099-01-01,0,0,-99,11,15
ODISHA,320.19,43116.58,2024-07,ODISHA,41974218,7.628254086830158,10272.15801852461,2.031858996940908,9.237192409234765,2024-07-01,16,0,,2099-01-01,0,0,-99,25,15
KERALA,315.38,44478.13,2024-07,KERALA,33406061,9.440801775462242,13314.389266067616,2.245040910392074,9.496600629082474,2024-07-01,16,0,,2099-01-01,0,0,-99,16,15
PUNJAB,187.81,31460.15,2024-07,PUNJAB,27743338,6.7695531085697045,11339.7133394691,1.9124350741943876,9.336066298255803,2024-07-01,16,0,,2099-01-01,0,0,-99,27,15
ASSAM,186.19,22156.74,2024-07,ASSAM,31205576,5.966561873429288,7100.2502886022685,1.7861708609119564,8.867885314323885,2024-07-01,16,0,,2099-01-01,0,0,-99,3,15
JHARKHAND,168.74,23060.05,2024-07,JHARKHAND,32988134,5.115172625405244,6990.407520473877,1.6322111476914403,8.852294134025426,2024-07-01,16,1,2024-11,2024-11-01,0,0,-4,14,15
CHHATTISGARH,135.5,17785.47,2024-07,CHHATTISGARH,25545198,5.304323732389939,6962.3535507534525,1.6685222865394351,8.848272850011227,2024-07-01,16,1,2024-02,2024-02-01,1,1,5,6,15
UTTARAKHAND,97.26,12476.1,2024-07,UTTARAKHAND,10086292,9.642790432797305,12369.362298850758,2.2662105307189613,9.422977911822485,2024-07-01,16,0,,2099-01-01,0,0,-99,34,15
JAMMU AND KASHMIR,66.47,9241.72,2024-07,JAMMU AND KASHMIR,12541302,5.300087662349571,7369.027553917448,1.6677233604872477,8.905041029926442,2024-07-01,16,0,,2099-01-01,0,0,-99,13,15
HIMACHAL PRADESH,52.82,6898.38,2024-07,HIMACHAL PRADESH,6864602,7.694546602993152,10049.20605739415,2.040511844566389,9.215248911102352,2024-07-01,16,0,,2099-01-01,0,0,-99,12,15
CHANDIGARH,28.39,3700.09,2024-07,CHANDIGARH,1055450,26.89847932161637,35056.989909517266,3.2920697542149373,10.464730299384911,2024-07-01,16,0,,2099-01-01,0,0,-99,5,15
GOA,25.66,3695.04,2024-07,GOA,1458545,17.592875091272468,25333.74013143235,2.8674939957210848,10.13989238829113,2024-07-01,16,0,,2099-01-01,0,0,-99,9,15
ARUNACHAL PRADESH,15.73,2182.02,2024-07,ARUNACHAL PRADESH,1383727,11.367849293972004,15769.150995825043,2.430789133667164,9.665810841844873,2024-07-01,16,0,,2099-01-01,0,0,-99,2,15
PUDUCHERRY,15.23,2149.67,2024-07,PUDUCHERRY,1247953,12.203985246239242,17225.568591124826,2.50176255792541,9.754150104981456,2024-07-01,16,0,,2099-01-01,0,0,-99,26,15
MEGHALAYA,11.17,1574.17,2024-07,MEGHALAYA,2966889,3.764886384357487,5305.793374811124,1.3257176839990479,8.576554592139797,2024-07-01,16,0,,2099-01-01,0,0,-99,22,15
TRIPURA,10.75,1598.7,2024-07,TRIPURA,3673917,2.9260323518468163,4351.486438044191,1.0736473592171962,8.378272775608416,2024-07-01,16,0,,2099-01-01,0,0,-99,32,15
NAGALAND,10.11,1738.49,2024-07,NAGALAND,1978502,5.10992660103452,8786.900392317015,1.6311850403227306,9.081017299630638,2024-07-01,16,0,,2099-01-01,0,0,-99,24,15
MANIPUR,9.74,2258.33,2024-07,MANIPUR,2855794,3.410610149051367,7907.888314073074,1.226891204630057,8.975616061033602,2024-07-01,16,0,,2099-01-01,0,0,-99,21,15
DADRA & NAGAR HAVELI & DAMAN & DIU,9.64,1022.7,2024-07,DADRA AND NAGAR HAVELI & DAMAN AND DIU,586956,16.423718302564417,17423.793265594013,2.798726527996504,9.765591980180062,2024-07-01,16,0,,2099-01-01,0,0,-99,7,15
MIZORAM,7.21,1298.71,2024-07,MIZORAM,1097206,6.571236394988726,11836.519304487945,1.8827020027653145,9.378944887556603,2024-07-01,16,0,,2099-01-01,0,0,-99,23,15
SIKKIM,5.92,855.82,2024-07,SIKKIM,610577,9.695746809984653,14016.577761690993,2.271687316154397,9.54799603390842,2024-07-01,16,0,,2099-01-01,0,0,-99,29,15
LADAKH,3.88,770.2,2024-07,LADAKH,274289,14.145663880068103,28079.87195986715,2.649408137555888,10.24280829829556,2024-07-01,16,0,,2099-01-01,0,0,-99,17,15
ANDAMAN & NICOBAR,2.99,491.7,2024-07,ANDAMAN AND NICOBAR ISLANDS,380581,7.856409016740194,12919.720112144327,2.061329633945875,9.46651011395522,2024-07-01,16,0,,2099-01-01,0,0,-99,0,15
LAKSHADWEEP,0.35,39.56,2024-07,LAKSHADWEEP,64473,5.428629038512246,6135.901850386984,1.6916866229722807,8.721912347219515,2024-07-01,16,0,,2099-01-01,0,0,-99,18,15
MAHARASHTRA,1827.94,252008.51,2024-06,MAHARASHTRA,112374333,16.26652591566439,22425.806967859822,2.789109371428007,10.017967671468389,2024-06-01,15,1,2024-08,2024-08-01,0,0,-2,20,14
KARNATAKA,1140.18,158022.89,2024-06,KARNATAKA,61095297,18.66232027646907,25864.984337501464,2.926506532623041,10.16064537688945,2024-06-01,15,0,,2099-01-01,0,0,-99,15,14
UTTAR PRADESH,1018.74,133867.63,2024-06,UTTAR PRADESH,199812341,5.0984838819339995,6699.6677647653405,1.6289432174822438,8.809813216801107,2024-06-01,15,0,,2099-01-01,0,0,-99,33,14
TELANGANA,878.6,142465.64,2024-06,TELANGANA,35003674,25.100222336661,40700.19621368889,3.222876704132809,10.613988192394222,2024-06-01,15,0,,2099-01-01,0,0,-99,31,14
TAMIL NADU,663.61,107352.87,2024-06,TAMIL NADU,72147030,9.198022427257227,14879.73517412983,2.2189885073901703,9.607755510791195,2024-06-01,15,0,,2099-01-01,0,0,-99,30,14
RAJASTHAN,615.97,90403.66,2024-06,RAJASTHAN,68548437,8.985908752376075,13188.2890342197,2.1956576561757655,9.487084520407306,2024-06-01,15,0,,2099-01-01,0,0,-99,28,14
MADHYA PRADESH,567.43,75744.52,2024-06,MADHYA PRADESH,72626809,7.812955130659809,10429.278257289261,2.055783270090118,9.252372346874614,2024-06-01,15,0,,2099-01-01,0,0,-99,19,14
ANDHRA PRADESH,514.47,94162.9,2024-06,ANDHRA PRADESH,84580777,6.082587772869478,11132.896071645215,1.8054302259650903,9.317659614523473,2024-06-01,15,0,,2099-01-01,0,0,-99,1,14
BIHAR,486.02,73741.4,2024-06,BIHAR,104099452,4.668804596589038,7083.745263135487,1.540903063879138,8.865558038789127,2024-06-01,15,0,,2099-01-01,0,0,-99,4,14
DELHI,469.85,56600.66,2024-06,DELHI,16787941,27.98735115878713,33715.069644335774,3.3317526637789636,10.425700186844608,2024-06-01,15,0,,2099-01-01,0,0,-99,8,14
GUJARAT,452.59,68664.93,2024-06,GUJARAT,60439692,7.488290972760086,11360.900052237193,2.0133405969619953,9.337932919087073,2024-06-01,15,0,,2099-01-01,0,0,-99,10,14
WEST BENGAL,421.23,68076.9,2024-06,WEST BENGAL,91276115,4.614898432081602,7458.347673978017,1.5292898594962936,8.9170891772411,2024-06-01,15,0,,2099-01-01,0,0,-99,35,14
HARYANA,363.84,50928.34,2024-06,HARYANA,25351462,14.351835014485555,20088.916370976945,2.663877809604152,9.907923517627353,2024-06-01,15,0,,2099-01-01,0,0,-99,11,14
KERALA,312.74,44455.91,2024-06,KERALA,33406061,9.361774200196784,13307.737778482775,2.2366348238299976,9.49610093289275,2024-06-01,15,0,,2099-01-01,0,0,-99,16,14
ODISHA,311.53,41961.3,2024-06,ODISHA,41974218,7.421936961398543,9996.922396505397,2.004440069123293,9.210032564258787,2024-06-01,15,0,,2099-01-01,0,0,-99,25,14
PUNJAB,189.55,31019.54,2024-06,PUNJAB,27743338,6.8322708680548825,11180.896833683099,1.9216571026638853,9.321961961173676,2024-06-01,15,0,,2099-01-01,0,0,-99,27,14
ASSAM,185.41,22657.67,2024-06,ASSAM,31205576,5.941566340579645,7260.776086940358,1.7819727923137574,8.890242001133146,2024-06-01,15,0,,2099-01-01,0,0,-99,3,14
JHARKHAND,162.72,22088.48,2024-06,JHARKHAND,32988134,4.932682764050855,6695.886466327559,1.5958830112542093,8.809248656578665,2024-06-01,15,1,2024-11,2024-11-01,0,0,-5,14,14
CHHATTISGARH,135.97,18173.83,2024-06,CHHATTISGARH,25545198,5.32272249367572,7114.382123794853,1.671984919387274,8.86987366540304,2024-06-01,15,1,2024-02,2024-02-01,1,1,4,6,14
UTTARAKHAND,107.43,13873.68,2024-06,UTTARAKHAND,10086292,10.651089617472902,13754.985479302008,2.3656621984217727,9.529156617691234,2024-06-01,15,0,,2099-01-01,0,0,-99,34,14
JAMMU AND KASHMIR,66.81,9257.4,2024-06,JAMMU AND KASHMIR,12541302,5.327198085174889,7381.530243032183,1.672825412371143,8.906736246104838,2024-06-01,15,0,,2099-01-01,0,0,-99,13,14
HIMACHAL PRADESH,60.51,7786.25,2024-06,HIMACHAL PRADESH,6864602,8.814786348866257,11342.609520551956,2.1764305783316327,9.336321667259803,2024-06-01,15,0,,2099-01-01,0,0,-99,12,14
GOA,27.92,4020.18,2024-06,GOA,1458545,19.14236447966981,27562.948006403643,2.951903914427766,10.22422768625769,2024-06-01,15,0,,2099-01-01,0,0,-99,9,14
CHANDIGARH,27.18,3446.21,2024-06,CHANDIGARH,1055450,25.752048889099438,32651.570420199914,3.2485141924530554,10.393648232175744,2024-06-01,15,0,,2099-01-01,0,0,-99,5,14
ARUNACHAL PRADESH,15.05,2158.51,2024-06,ARUNACHAL PRADESH,1383727,10.87642287821225,15599.247539435166,2.386597407791862,9.654977957422709,2024-06-01,15,0,,2099-01-01,0,0,-99,2,14
PUDUCHERRY,14.97,2128.41,2024-06,PUDUCHERRY,1247953,11.995644066723667,17055.209611259397,2.4845435894498764,9.74421098508853,2024-06-01,15,0,,2099-01-01,0,0,-99,26,14
TRIPURA,10.8,1581.02,2024-06,TRIPURA,3673917,2.939641804646104,4303.363412945911,1.0782877387736984,8.367152184988408,2024-06-01,15,0,,2099-01-01,0,0,-99,32,14
MEGHALAYA,10.72,1500.13,2024-06,MEGHALAYA,2966889,3.6132123581300144,5056.239043658189,1.2845972265605945,8.528378213913614,2024-06-01,15,0,,2099-01-01,0,0,-99,22,14
DADRA & NAGAR HAVELI & DAMAN & DIU,10.21,1063.82,2024-06,DADRA AND NAGAR HAVELI & DAMAN AND DIU,586956,17.39483027688617,18124.356851280165,2.856173051550624,9.805011995026,2024-06-01,15,0,,2099-01-01,0,0,-99,7,14
NAGALAND,9.46,1682.06,2024-06,NAGALAND,1978502,4.781395217189571,8501.684607849777,1.5647323903541377,9.048019612000328,2024-06-01,15,0,,2099-01-01,0,0,-99,24,14
MANIPUR,9.04,2164.6,2024-06,MANIPUR,2855794,3.1654944299203653,7579.678366156662,1.1523092613796986,8.933226045830706,2024-06-01,15,0,,2099-01-01,0,0,-99,21,14
MIZORAM,7.02,1313.47,2024-06,MIZORAM,1097206,6.398069277783753,11971.042812379808,1.8559962695061767,9.390245913586117,2024-06-01,15,0,,2099-01-01,0,0,-99,23,14
SIKKIM,6.04,934.34,2024-06,SIKKIM,610577,9.892282218295154,15302.57445006936,2.2917548792052065,9.635776357936024,2024-06-01,15,0,,2099-01-01,0,0,-99,29,14
LADAKH,3.87,792.33,2024-06,LADAKH,274289,14.10920598346999,28886.685211583404,2.6468274909623966,10.271136048614395,2024-06-01,15,0,,2099-01-01,0,0,-99,17,14
ANDAMAN & NICOBAR,2.9,489.58,2024-06,ANDAMAN AND NICOBAR ISLANDS,380581,7.619928477774771,12864.01580741025,2.0307669835357087,9.462189220227868,2024-06-01,15,0,,2099-01-01,0,0,-99,0,14
LAKSHADWEEP,0.35,40.58,2024-06,LAKSHADWEEP,64473,5.428629038512246,6294.107610937912,1.6916866229722807,8.747369174862673,2024-06-01,15,0,,2099-01-01,0,0,-99,18,14
MAHARASHTRA,1826.53,250484.52,2024-03,MAHARASHTRA,112374333,16.25397856644008,22290.189700169343,2.788337713666435,10.01190193689414,2024-03-01,12,1,2024-08,2024-08-01,0,0,-5,20,11
KARNATAKA,1142.17,156929.06,2024-03,KARNATAKA,61095297,18.694892341713306,25685.94764340044,2.9282503497451144,10.153699337038775,2024-03-01,12,0,,2099-01-01,0,0,-99,15,11
UTTAR PRADESH,1000.03,140637.92,2024-03,UTTAR PRADESH,199812341,5.004846021998211,7038.500189535342,1.6104066474584144,8.859150385196392,2024-03-01,12,0,,2099-01-01,0,0,-99,33,11
TELANGANA,887.13,141964.06,2024-03,TELANGANA,35003674,25.34391104202376,40556.90268398683,3.2325385056046967,10.610461271542171,2024-03-01,12,0,,2099-01-01,0,0,-99,31,11
TAMIL NADU,656.26,103876.55,2024-03,TAMIL NADU,72147030,9.096147131766893,14397.896905804715,2.2078509317535278,9.574837426690008,2024-03-01,12,0,,2099-01-01,0,0,-99,30,11
RAJASTHAN,599.75,91202.44,2024-03,RAJASTHAN,68548437,8.749287748165578,13304.8168552698,2.168972296846698,9.495881418211436,2024-03-01,12,0,,2099-01-01,0,0,-99,28,11
MADHYA PRADESH,575.54,76913.9,2024-03,MADHYA PRADESH,72626809,7.924621884461425,10590.29042567463,2.0699746068852196,9.267692862740146,2024-03-01,12,0,,2099-01-01,0,0,-99,19,11
ANDHRA PRADESH,515.34,97168.4,2024-03,ANDHRA PRADESH,84580777,6.092873798026235,11488.236860250172,1.8071198584351134,9.349078909133445,2024-03-01,12,0,,2099-01-01,0,0,-99,1,11
DELHI,469.67,59757.19,2024-03,DELHI,16787941,27.976629176859745,35595.30617840508,3.331369489387354,10.479969059226082,2024-03-01,12,0,,2099-01-01,0,0,-99,8,11
BIHAR,455.84,72235.02,2024-03,BIHAR,104099452,4.3788895257585025,6939.039410121006,1.4767951593115989,8.84491863039358,2024-03-01,12,0,,2099-01-01,0,0,-99,4,11
GUJARAT,439.51,68656.44,2024-03,GUJARAT,60439692,7.271876898379959,11359.495346203948,1.9840144285663224,9.337809267538725,2024-03-01,12,0,,2099-01-01,0,0,-99,10,11
WEST BENGAL,386.0,66683.59,2024-03,WEST BENGAL,91276115,4.228926702237491,7305.699853680232,1.4419482261664638,8.896410124343284,2024-03-01,12,0,,2099-01-01,0,0,-99,35,11
HARYANA,351.2,50497.34,2024-03,HARYANA,25351462,13.85324444010369,19918.90645202237,2.6285194608029423,9.899424632644866,2024-03-01,12,0,,2099-01-01,0,0,-99,11,11
ODISHA,310.0,43820.87,2024-03,ODISHA,41974218,7.3854860142957275,10439.949113524879,1.9995167248261168,9.25339498724131,2024-03-01,12,0,,2099-01-01,0,0,-99,25,11
KERALA,309.81,44213.71,2024-03,KERALA,33406061,9.274065565527167,13235.235965114234,2.227221855766056,9.490637943373764,2024-03-01,12,0,,2099-01-01,0,0,-99,16,11
PUNJAB,186.18,31180.39,2024-03,PUNJAB,27743338,6.710800264914049,11238.87471651753,1.9037182083898851,9.32713400424709,2024-03-01,12,0,,2099-01-01,0,0,-99,27,11
ASSAM,166.53,24035.14,2024-03,ASSAM,31205576,5.336546263398567,7702.193992509544,1.674578676574175,8.949260501347915,2024-03-01,12,0,,2099-01-01,0,0,-99,3,11
JHARKHAND,157.45,22507.82,2024-03,JHARKHAND,32988134,4.772928350539622,6823.004902308206,1.5629600265009933,8.82805525531263,2024-03-01,12,1,2024-11,2024-11-01,0,0,-8,14,11
CHHATTISGARH,131.55,17789.07,2024-03,CHHATTISGARH,25545198,5.149695844988166,6963.7628175753425,1.6389376537059812,8.848475241947273,2024-03-01,12,1,2024-02,2024-02-01,1,1,1,6,11
UTTARAKHAND,96.44,12359.89,2024-03,UTTARAKHAND,10086292,9.561491973462596,12254.146518859458,2.257743779056292,9.413619650033072,2024-03-01,12,0,,2099-01-01,0,0,-99,34,11
JAMMU AND KASHMIR,53.84,7489.54,2024-03,JAMMU AND KASHMIR,12541302,4.293015190926748,5971.899887268483,1.4569893277702295,8.694820394832782,2024-03-01,12,0,,2099-01-01,0,0,-99,13,11
HIMACHAL PRADESH,51.93,6624.41,2024-03,HIMACHAL PRADESH,6864602,7.564895969205498,9650.100617632312,2.02351859555363,9.174723620976323,2024-03-01,12,0,,2099-01-01,0,0,-99,12,11
GOA,30.22,4197.43,2024-03,GOA,1458545,20.719278459012234,28778.20019265775,3.031064593378188,10.26737344174707,2024-03-01,12,0,,2099-01-01,0,0,-99,9,11
CHANDIGARH,26.64,3422.7,2024-03,CHANDIGARH,1055450,25.240418778719977,32428.821829551376,3.228446629402246,10.386802868994536,2024-03-01,12,0,,2099-01-01,0,0,-99,5,11
PUDUCHERRY,14.54,2067.05,2024-03,PUDUCHERRY,1247953,11.651079808294062,16563.524427602642,2.4553988631237127,9.71495823304842,2024-03-01,12,0,,2099-01-01,0,0,-99,26,11
ARUNACHAL PRADESH,14.3,2266.76,2024-03,ARUNACHAL PRADESH,1383727,10.334408449065458,16381.555032170365,2.335478953862839,9.703911287709973,2024-03-01,12,0,,2099-01-01,0,0,-99,2,11
TRIPURA,11.03,1789.75,2024-03,TRIPURA,3673917,3.0022452875228263,4871.503629504967,1.0993604379089355,8.491157921913864,2024-03-01,12,0,,2099-01-01,0,0,-99,32,11
DADRA & NAGAR HAVELI & DAMAN & DIU,9.77,1033.38,2024-03,DADRA AND NAGAR HAVELI & DAMAN AND DIU,586956,16.645199980918502,17605.748982887988,2.8121218854287413,9.775980774443806,2024-03-01,12,0,,2099-01-01,0,0,-99,7,11
MEGHALAYA,9.6,1527.77,2024-03,MEGHALAYA,2966889,3.2357125595194156,5149.400601101019,1.1742491693917292,8.546635598748432,2024-03-01,12,0,,2099-01-01,0,0,-99,22,11
MANIPUR,8.53,2149.56,2024-03,MANIPUR,2855794,2.9869101202677784,7527.0135030748015,1.094239448479201,8.92625362898467,2024-03-01,12,0,,2099-01-01,0,0,-99,21,11
NAGALAND,8.0,1688.06,2024-03,NAGALAND,1978502,4.043463185783992,8532.010581743158,1.3971015489701866,9.051580319832286,2024-03-01,12,0,,2099-01-01,0,0,-99,24,11
MIZORAM,6.53,1328.97,2024-03,MIZORAM,1097206,5.951480396570926,12112.310723783865,1.7836399947567965,9.401977629557534,2024-03-01,12,0,,2099-01-01,0,0,-99,23,11
SIKKIM,5.64,890.91,2024-03,SIKKIM,610577,9.237164190593488,14591.280051492276,2.22323493276845,9.588179372520464,2024-03-01,12,0,,2099-01-01,0,0,-99,29,11
ANDAMAN & NICOBAR,2.95,525.36,2024-03,ANDAMAN AND NICOBAR ISLANDS,380581,7.751306554977784,13804.157327875013,2.0478614168950084,9.532725081420043,2024-03-01,12,0,,2099-01-01,0,0,-99,0,11
LADAKH,2.11,382.57,2024-03,LADAKH,274289,7.692616182201984,13947.697501540346,2.0402609314086813,9.543069719973637,2024-03-01,12,0,,2099-01-01,0,0,-99,17,11
LAKSHADWEEP,0.32,44.73,2024-03,LAKSHADWEEP,64473,4.963317978068338,6937.787911218648,1.6020744642825935,8.84473825790976,2024-03-01,12,0,,2099-01-01,0,0,-99,18,11
MAHARASHTRA,1857.65,253405.96,2024-05,MAHARASHTRA,112374333,16.530910132298626,22550.163657033674,2.8052319697424224,10.023497602422612,2024-05-01,14,1,2024-08,2024-08-01,0,0,-3,20,13
KARNATAKA,1155.25,162894.87,2024-05,KARNATAKA,61095297,18.908984107238236,26662.423786891486,2.9396371587120953,10.19101050433732,2024-05-01,14,0,,2099-01-01,0,0,-99,15,13
UTTAR PRADESH,1064.6,141188.23,2024-05,UTTAR PRADESH,199812341,5.327999235042244,7066.041531438741,1.6729757896649253,8.8630557055467,2024-05-01,14,0,,2099-01-01,0,0,-99,33,13
TELANGANA,870.16,141990.78,2024-05,TELANGANA,35003674,24.859104789971475,40564.53616840335,3.2132240753767247,10.610649470483093,2024-05-01,14,0,,2099-01-01,0,0,-99,31,13
