snapshot_label,snapshot_year,snapshot_month,source_file,sheet_name,row_type,region_name_raw,state_name_raw,district_name_raw,bank_group,offices,deposits_million_rs,credit_million_rs,region_name_clean,state_name_clean,district_name_clean
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Coimbatore,foreign_banks,4.0,8626.0,10442.0,SOUTHERN REGION,TAMIL NADU,COIMBATORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Coimbatore,regional_rural_banks,8.0,541.0,546.0,SOUTHERN REGION,TAMIL NADU,COIMBATORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Coimbatore,old_private_banks,134.0,79638.0,94803.0,SOUTHERN REGION,TAMIL NADU,COIMBATORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Coimbatore,new_private_banks,51.0,32089.0,53067.0,SOUTHERN REGION,TAMIL NADU,COIMBATORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Cuddalore,state_bank_of_india_and_its_associates,24.0,15792.0,13546.0,SOUTHERN REGION,TAMIL NADU,CUDDALORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Cuddalore,nationalised_banks,122.0,45722.0,49878.0,SOUTHERN REGION,TAMIL NADU,CUDDALORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Cuddalore,foreign_banks,1.0,79.0,176.0,SOUTHERN REGION,TAMIL NADU,CUDDALORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Cuddalore,regional_rural_banks,9.0,1029.0,1419.0,SOUTHERN REGION,TAMIL NADU,CUDDALORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Cuddalore,old_private_banks,30.0,10069.0,13209.0,SOUTHERN REGION,TAMIL NADU,CUDDALORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Cuddalore,new_private_banks,23.0,5119.0,4431.0,SOUTHERN REGION,TAMIL NADU,CUDDALORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Dharmapuri,state_bank_of_india_and_its_associates,15.0,4018.0,8744.0,SOUTHERN REGION,TAMIL NADU,DHARMAPURI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Dharmapuri,nationalised_banks,48.0,8909.0,19310.0,SOUTHERN REGION,TAMIL NADU,DHARMAPURI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Dharmapuri,foreign_banks,0.0,0.0,0.0,SOUTHERN REGION,TAMIL NADU,DHARMAPURI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Dharmapuri,regional_rural_banks,14.0,1450.0,2384.0,SOUTHERN REGION,TAMIL NADU,DHARMAPURI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Dharmapuri,old_private_banks,14.0,2293.0,5284.0,SOUTHERN REGION,TAMIL NADU,DHARMAPURI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Dharmapuri,new_private_banks,4.0,756.0,1495.0,SOUTHERN REGION,TAMIL NADU,DHARMAPURI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Dindigul,state_bank_of_india_and_its_associates,28.0,9245.0,16398.0,SOUTHERN REGION,TAMIL NADU,DINDIGUL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Dindigul,nationalised_banks,132.0,24032.0,35066.0,SOUTHERN REGION,TAMIL NADU,DINDIGUL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Dindigul,foreign_banks,0.0,0.0,0.0,SOUTHERN REGION,TAMIL NADU,DINDIGUL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Dindigul,regional_rural_banks,8.0,509.0,1492.0,SOUTHERN REGION,TAMIL NADU,DINDIGUL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Dindigul,old_private_banks,40.0,10624.0,12980.0,SOUTHERN REGION,TAMIL NADU,DINDIGUL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Dindigul,new_private_banks,18.0,2103.0,3920.0,SOUTHERN REGION,TAMIL NADU,DINDIGUL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Erode,state_bank_of_india_and_its_associates,39.0,17154.0,33362.0,SOUTHERN REGION,TAMIL NADU,ERODE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Erode,nationalised_banks,141.0,39002.0,51345.0,SOUTHERN REGION,TAMIL NADU,ERODE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Erode,foreign_banks,0.0,0.0,0.0,SOUTHERN REGION,TAMIL NADU,ERODE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Erode,regional_rural_banks,13.0,699.0,1115.0,SOUTHERN REGION,TAMIL NADU,ERODE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Erode,old_private_banks,64.0,22298.0,21832.0,SOUTHERN REGION,TAMIL NADU,ERODE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Erode,new_private_banks,22.0,5977.0,9341.0,SOUTHERN REGION,TAMIL NADU,ERODE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Kancheepuram,state_bank_of_india_and_its_associates,63.0,42174.0,20975.0,SOUTHERN REGION,TAMIL NADU,KANCHEEPURAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Kancheepuram,nationalised_banks,314.0,134504.0,67648.0,SOUTHERN REGION,TAMIL NADU,KANCHEEPURAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Kancheepuram,foreign_banks,2.0,446.0,1490.0,SOUTHERN REGION,TAMIL NADU,KANCHEEPURAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Kancheepuram,regional_rural_banks,3.0,133.0,120.0,SOUTHERN REGION,TAMIL NADU,KANCHEEPURAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Kancheepuram,old_private_banks,108.0,38684.0,28991.0,SOUTHERN REGION,TAMIL NADU,KANCHEEPURAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Kancheepuram,new_private_banks,67.0,28523.0,18292.0,SOUTHERN REGION,TAMIL NADU,KANCHEEPURAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Kanyakumari,state_bank_of_india_and_its_associates,50.0,20877.0,23570.0,SOUTHERN REGION,TAMIL NADU,KANYAKUMARI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Kanyakumari,nationalised_banks,114.0,28668.0,51312.0,SOUTHERN REGION,TAMIL NADU,KANYAKUMARI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Kanyakumari,foreign_banks,0.0,0.0,0.0,SOUTHERN REGION,TAMIL NADU,KANYAKUMARI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Kanyakumari,regional_rural_banks,6.0,201.0,772.0,SOUTHERN REGION,TAMIL NADU,KANYAKUMARI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Kanyakumari,old_private_banks,44.0,11701.0,18471.0,SOUTHERN REGION,TAMIL NADU,KANYAKUMARI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Kanyakumari,new_private_banks,5.0,2452.0,2176.0,SOUTHERN REGION,TAMIL NADU,KANYAKUMARI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Karur,state_bank_of_india_and_its_associates,17.0,3893.0,8595.0,SOUTHERN REGION,TAMIL NADU,KARUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Karur,nationalised_banks,60.0,14181.0,20136.0,SOUTHERN REGION,TAMIL NADU,KARUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Karur,foreign_banks,0.0,0.0,0.0,SOUTHERN REGION,TAMIL NADU,KARUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Karur,regional_rural_banks,9.0,243.0,643.0,SOUTHERN REGION,TAMIL NADU,KARUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Karur,old_private_banks,32.0,59855.0,12520.0,SOUTHERN REGION,TAMIL NADU,KARUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Karur,new_private_banks,5.0,1311.0,2769.0,SOUTHERN REGION,TAMIL NADU,KARUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Krishnagiri,state_bank_of_india_and_its_associates,23.0,7950.0,8873.0,SOUTHERN REGION,TAMIL NADU,KRISHNAGIRI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Krishnagiri,nationalised_banks,79.0,19912.0,32169.0,SOUTHERN REGION,TAMIL NADU,KRISHNAGIRI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Krishnagiri,foreign_banks,0.0,0.0,0.0,SOUTHERN REGION,TAMIL NADU,KRISHNAGIRI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Krishnagiri,regional_rural_banks,16.0,2504.0,2860.0,SOUTHERN REGION,TAMIL NADU,KRISHNAGIRI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Krishnagiri,old_private_banks,20.0,4690.0,7805.0,SOUTHERN REGION,TAMIL NADU,KRISHNAGIRI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Krishnagiri,new_private_banks,11.0,4500.0,4406.0,SOUTHERN REGION,TAMIL NADU,KRISHNAGIRI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Madurai,state_bank_of_india_and_its_associates,63.0,35247.0,39255.0,SOUTHERN REGION,TAMIL NADU,MADURAI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Madurai,nationalised_banks,200.0,68459.0,72455.0,SOUTHERN REGION,TAMIL NADU,MADURAI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Madurai,foreign_banks,0.0,0.0,0.0,SOUTHERN REGION,TAMIL NADU,MADURAI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Madurai,regional_rural_banks,8.0,1502.0,3479.0,SOUTHERN REGION,TAMIL NADU,MADURAI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Madurai,old_private_banks,53.0,24503.0,23273.0,SOUTHERN REGION,TAMIL NADU,MADURAI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Madurai,new_private_banks,29.0,10228.0,17141.0,SOUTHERN REGION,TAMIL NADU,MADURAI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Nagapattinam,state_bank_of_india_and_its_associates,12.0,5218.0,4187.0,SOUTHERN REGION,TAMIL NADU,NAGAPATTINAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Nagapattinam,nationalised_banks,93.0,25041.0,26474.0,SOUTHERN REGION,TAMIL NADU,NAGAPATTINAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Nagapattinam,foreign_banks,0.0,0.0,0.0,SOUTHERN REGION,TAMIL NADU,NAGAPATTINAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Nagapattinam,regional_rural_banks,5.0,123.0,480.0,SOUTHERN REGION,TAMIL NADU,NAGAPATTINAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Nagapattinam,old_private_banks,20.0,7279.0,5488.0,SOUTHERN REGION,TAMIL NADU,NAGAPATTINAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Nagapattinam,new_private_banks,11.0,1614.0,1514.0,SOUTHERN REGION,TAMIL NADU,NAGAPATTINAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Namakkal,state_bank_of_india_and_its_associates,13.0,6955.0,12433.0,SOUTHERN REGION,TAMIL NADU,NAMAKKAL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Namakkal,nationalised_banks,106.0,24381.0,43383.0,SOUTHERN REGION,TAMIL NADU,NAMAKKAL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Namakkal,foreign_banks,0.0,0.0,0.0,SOUTHERN REGION,TAMIL NADU,NAMAKKAL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Namakkal,regional_rural_banks,11.0,547.0,511.0,SOUTHERN REGION,TAMIL NADU,NAMAKKAL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Namakkal,old_private_banks,48.0,15175.0,19060.0,SOUTHERN REGION,TAMIL NADU,NAMAKKAL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Namakkal,new_private_banks,16.0,2139.0,6328.0,SOUTHERN REGION,TAMIL NADU,NAMAKKAL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Nilgiris,state_bank_of_india_and_its_associates,13.0,9099.0,5200.0,SOUTHERN REGION,TAMIL NADU,NILGIRIS
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Nilgiris,nationalised_banks,64.0,16352.0,12661.0,SOUTHERN REGION,TAMIL NADU,NILGIRIS
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Nilgiris,foreign_banks,0.0,0.0,0.0,SOUTHERN REGION,TAMIL NADU,NILGIRIS
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Nilgiris,regional_rural_banks,2.0,42.0,74.0,SOUTHERN REGION,TAMIL NADU,NILGIRIS
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Nilgiris,old_private_banks,10.0,2104.0,1111.0,SOUTHERN REGION,TAMIL NADU,NILGIRIS
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Nilgiris,new_private_banks,5.0,1795.0,228.0,SOUTHERN REGION,TAMIL NADU,NILGIRIS
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Perambalur,state_bank_of_india_and_its_associates,6.0,2261.0,2962.0,SOUTHERN REGION,TAMIL NADU,PERAMBALUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Perambalur,nationalised_banks,44.0,9105.0,15562.0,SOUTHERN REGION,TAMIL NADU,PERAMBALUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Perambalur,foreign_banks,0.0,0.0,0.0,SOUTHERN REGION,TAMIL NADU,PERAMBALUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Perambalur,regional_rural_banks,1.0,50.0,120.0,SOUTHERN REGION,TAMIL NADU,PERAMBALUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Perambalur,old_private_banks,5.0,726.0,1726.0,SOUTHERN REGION,TAMIL NADU,PERAMBALUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Perambalur,new_private_banks,4.0,474.0,1123.0,SOUTHERN REGION,TAMIL NADU,PERAMBALUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Pudukkottai,state_bank_of_india_and_its_associates,18.0,6092.0,8513.0,SOUTHERN REGION,TAMIL NADU,PUDUKKOTTAI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Pudukkottai,nationalised_banks,93.0,16414.0,26817.0,SOUTHERN REGION,TAMIL NADU,PUDUKKOTTAI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Pudukkottai,foreign_banks,0.0,0.0,0.0,SOUTHERN REGION,TAMIL NADU,PUDUKKOTTAI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Pudukkottai,regional_rural_banks,6.0,464.0,749.0,SOUTHERN REGION,TAMIL NADU,PUDUKKOTTAI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Pudukkottai,old_private_banks,11.0,2159.0,3980.0,SOUTHERN REGION,TAMIL NADU,PUDUKKOTTAI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Pudukkottai,new_private_banks,25.0,2420.0,3007.0,SOUTHERN REGION,TAMIL NADU,PUDUKKOTTAI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Ramanathapuram,state_bank_of_india_and_its_associates,17.0,6121.0,7544.0,SOUTHERN REGION,TAMIL NADU,RAMANATHAPURAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Ramanathapuram,nationalised_banks,48.0,11724.0,13829.0,SOUTHERN REGION,TAMIL NADU,RAMANATHAPURAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Ramanathapuram,foreign_banks,0.0,0.0,0.0,SOUTHERN REGION,TAMIL NADU,RAMANATHAPURAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Ramanathapuram,regional_rural_banks,23.0,2598.0,4542.0,SOUTHERN REGION,TAMIL NADU,RAMANATHAPURAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Ramanathapuram,old_private_banks,13.0,2349.0,5378.0,SOUTHERN REGION,TAMIL NADU,RAMANATHAPURAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Ramanathapuram,new_private_banks,11.0,1538.0,2155.0,SOUTHERN REGION,TAMIL NADU,RAMANATHAPURAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Salem,state_bank_of_india_and_its_associates,45.0,18718.0,29644.0,SOUTHERN REGION,TAMIL NADU,SALEM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Salem,nationalised_banks,151.0,42123.0,54289.0,SOUTHERN REGION,TAMIL NADU,SALEM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Salem,foreign_banks,3.0,250.0,49.0,SOUTHERN REGION,TAMIL NADU,SALEM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Salem,regional_rural_banks,13.0,1191.0,929.0,SOUTHERN REGION,TAMIL NADU,SALEM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Salem,old_private_banks,64.0,21434.0,25292.0,SOUTHERN REGION,TAMIL NADU,SALEM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Salem,new_private_banks,36.0,7956.0,19584.0,SOUTHERN REGION,TAMIL NADU,SALEM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Sivaganga,state_bank_of_india_and_its_associates,17.0,7098.0,8240.0,SOUTHERN REGION,TAMIL NADU,SIVAGANGA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Sivaganga,nationalised_banks,106.0,23279.0,25860.0,SOUTHERN REGION,TAMIL NADU,SIVAGANGA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Sivaganga,foreign_banks,0.0,0.0,0.0,SOUTHERN REGION,TAMIL NADU,SIVAGANGA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Sivaganga,regional_rural_banks,31.0,4160.0,5493.0,SOUTHERN REGION,TAMIL NADU,SIVAGANGA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Sivaganga,old_private_banks,10.0,4223.0,3808.0,SOUTHERN REGION,TAMIL NADU,SIVAGANGA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Sivaganga,new_private_banks,29.0,3678.0,2620.0,SOUTHERN REGION,TAMIL NADU,SIVAGANGA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Thanjavur,state_bank_of_india_and_its_associates,26.0,11111.0,15026.0,SOUTHERN REGION,TAMIL NADU,THANJAVUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Thanjavur,nationalised_banks,144.0,39664.0,46991.0,SOUTHERN REGION,TAMIL NADU,THANJAVUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Thanjavur,foreign_banks,0.0,0.0,0.0,SOUTHERN REGION,TAMIL NADU,THANJAVUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Thanjavur,regional_rural_banks,2.0,184.0,264.0,SOUTHERN REGION,TAMIL NADU,THANJAVUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Thanjavur,old_private_banks,53.0,22277.0,18077.0,SOUTHERN REGION,TAMIL NADU,THANJAVUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Thanjavur,new_private_banks,11.0,3195.0,2997.0,SOUTHERN REGION,TAMIL NADU,THANJAVUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Theni,state_bank_of_india_and_its_associates,19.0,5003.0,13833.0,SOUTHERN REGION,TAMIL NADU,THENI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Theni,nationalised_banks,69.0,9285.0,22890.0,SOUTHERN REGION,TAMIL NADU,THENI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_35,district,SOUTHERN REGION,TAMIL NADU,Theni,foreign_banks,0.0,0.0,0.0,SOUTHERN REGION,TAMIL NADU,THENI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_36,district,SOUTHERN REGION,TAMIL NADU,Theni,regional_rural_banks,6.0,325.0,971.0,SOUTHERN REGION,TAMIL NADU,THENI
