rbi_state,rbi_district,census_state,census_district,population_2011,reporting_offices_dec2013,deposits_crore_dec2013,credit_crore_dec2013,deposits_crore_2015_16,accounts_thousands_2015_16,branch_density_2013,deposits_per_capita_2013_rs,credit_per_capita_2013_rs,deposits_per_capita_2015_16_rs,accounts_per_capita_2015_16
TRIPURA,NORTH TRIPURA,TRIPURA,NORTH TRIPURA,693947,52.0,1151.0,518.4,1548.7674000000002,893.8249999999999,7.493367649114413,16586.28108486671,7470.311133270985,22318.23755992893,1.2880306421095558
TRIPURA,GOMATI,TRIPURA,SOUTH TRIPURA,876001,70.0,1434.3000000000002,587.7,2176.8355,1119.134,7.990858457924134,16373.268980286555,6708.896451031449,24849.691952406447,1.2775487699214956
TRIPURA,KHOWAI,TRIPURA,WEST TRIPURA,1725739,166.0,9554.6,2685.0,12901.998799999998,2798.571,9.619067541499613,55365.26670603144,15558.552017425578,74762.1673961126,1.6216652691977176
UTTAR PRADESH,AGRA,UTTAR PRADESH,AGRA,4418797,425.0,18707.3,10452.6,27282.0972,5925.854,9.618002365802276,42335.73074300539,23654.854477361147,61741.0059796818,1.341055948032915
UTTAR PRADESH,ALIGARH,UTTAR PRADESH,ALIGARH,3673889,259.0,10016.4,4257.5,12909.388099999998,3882.2339999999995,7.049750278247383,27263.752388817407,11588.5373782387,35138.20940153608,1.0567096610703262
UTTAR PRADESH,ALLAHABAD,UTTAR PRADESH,ALLAHABAD,5954391,417.0,22866.1,4726.3,29743.173800000004,7255.376999999999,7.003235091548406,38402.08007838249,7937.503600284227,49951.66390651875,1.2184918659187813
UTTAR PRADESH,AMBEDKAR NAGAR,UTTAR PRADESH,AMBEDKAR NAGAR,2397888,123.0,2906.4,844.1,4173.2497,2596.052,5.12951397229562,12120.666186243894,3520.1810926949047,17403.855809779274,1.0826410574639016
UTTAR PRADESH,AURAIYA,UTTAR PRADESH,AURAIYA,1379545,81.0,1712.7,411.1,2481.7468999999996,1462.329,5.8715011108735125,12414.962904435883,2979.9680329383964,17989.604543527028,1.060008191106488
UTTAR PRADESH,AZAMGARH,UTTAR PRADESH,AZAMGARH,4613913,264.0,8098.0,1366.4,13021.4823,5238.663999999999,5.721824403711123,17551.262886838136,2961.477600466242,28222.210301754716,1.1354058908349591
UTTAR PRADESH,BAGHPAT,UTTAR PRADESH,BAGHPAT,1303048,95.0,1982.7,1066.2,2874.8594000000003,1297.6009999999999,7.290598657915902,15215.863114789325,8182.353988494668,22062.574824565178,0.9958198009589824
UTTAR PRADESH,BAHRAICH,UTTAR PRADESH,BAHRAICH,3487731,142.0,2774.9,1537.5,4273.986099999999,3078.612,4.0714149112990645,7956.175519270265,4408.310159241066,12254.34559029925,0.8826976621763548
UTTAR PRADESH,BALLIA,UTTAR PRADESH,BALLIA,3239774,178.0,5692.9,1058.7,7665.1336,3892.0490000000004,5.494210398626571,17571.904706933263,3267.8205331606464,23659.470074147146,1.2013334880766375
UTTAR PRADESH,BALRAMPUR,UTTAR PRADESH,BALRAMPUR,2148665,93.0,2142.8,775.6,3233.9465999999998,1784.2949999999996,4.3282689483935375,9972.703981309325,3609.6832219075563,15050.957687680488,0.8304202842229941
UTTAR PRADESH,BANDA,UTTAR PRADESH,BANDA,1799410,118.0,2422.3,1581.8,3346.5207,1744.7869999999998,6.557705025536148,13461.634646912044,8790.65916050261,18597.877637670124,0.9696439388466218
UTTAR PRADESH,BARA BANKI,UTTAR PRADESH,BARA BANKI,3260699,214.0,4036.4,2060.4,5545.387099999999,3414.3969999999995,6.563009955840757,12378.940834465247,6318.890520100138,17006.74333938827,1.0471365188875144
UTTAR PRADESH,BAREILLY,UTTAR PRADESH,BAREILLY,4448359,323.0,9825.0,4612.9,13935.900699999998,4687.71,7.26110460059541,22086.796501811117,10369.89145885033,31328.183494182904,1.053806583506412
UTTAR PRADESH,BASTI,UTTAR PRADESH,BASTI,2464464,136.0,3409.6,1027.0,4931.0464999999995,2831.4230000000002,5.518441332476352,13835.057034714242,4167.234741509716,20008.596189678563,1.148900125950308
UTTAR PRADESH,BIJNOR,UTTAR PRADESH,BIJNOR,3682713,207.0,5385.5,3613.8,7937.3547,3717.7250000000004,5.6208561459988875,14623.729842645896,9812.874367348202,21553.00915384935,1.0095071215161215
UTTAR PRADESH,BUDAUN,UTTAR PRADESH,BUDAUN,3681896,142.0,2483.3,1417.2,3580.7486,2708.2499999999995,3.856708608825453,6744.622879081864,3849.103831286924,9725.284472999781,0.7355585274543331
UTTAR PRADESH,BULANDSHAHR,UTTAR PRADESH,BULANDSHAHR,3499171,208.0,6116.7,3300.9,8474.475900000001,3504.3100000000004,5.944265084501444,17480.42607806249,9433.37721991866,24218.524616259114,1.0014686335706373
UTTAR PRADESH,CHANDAULI,UTTAR PRADESH,CHANDAULI,1952756,115.0,2982.1,747.5,4071.7470999999996,2174.4939999999997,5.8891126182687445,15271.237164294977,3827.923201874684,20851.28454348623,1.1135513090217106
UTTAR PRADESH,CHITRAKOOT,UTTAR PRADESH,CHITRAKOOT,991730,59.0,1101.3,629.7,1533.5844000000002,949.98,5.94919988303268,11104.837002006594,6349.510451433353,15463.729039153804,0.9579018482853195
UTTAR PRADESH,DEORIA,UTTAR PRADESH,DEORIA,3100946,169.0,5324.3,1132.9,7312.3454999999985,3784.9669999999996,5.449949789515845,17169.92169486344,3653.401252392012,23581.015277273447,1.2205846215961191
UTTAR PRADESH,ETAH,UTTAR PRADESH,ETAH,1774480,97.0,2239.5,1009.4,2926.1616999999997,1702.29,5.466390153735179,12620.598710608177,5688.427032144628,16490.24897434741,0.9593176592579234
UTTAR PRADESH,ETAWAH,UTTAR PRADESH,ETAWAH,1581810,99.0,3017.7,847.1,4548.853099999999,1815.123,6.258653061998596,19077.512469892084,5355.257584665668,28757.266043330103,1.1474974870559675
UTTAR PRADESH,FAIZABAD,UTTAR PRADESH,FAIZABAD,2470996,158.0,5098.5,1325.7,7229.7215,2643.772,6.394182750599354,20633.380224006836,5365.043083841496,29258.329434770432,1.0699216024631364
UTTAR PRADESH,FARRUKHABAD,UTTAR PRADESH,FARRUKHABAD,1885204,105.0,2877.1,1043.5,3836.2709000000004,1841.2949999999998,5.5696890097835565,15261.478333379306,5535.209982580134,20349.367495507122,0.9767086214542298
UTTAR PRADESH,FATEHPUR,UTTAR PRADESH,FATEHPUR,2632733,158.0,3581.1,1125.9,4861.842999999999,2545.264,6.001368160007111,13602.21488468447,4276.544564146839,18466.904923514838,0.9667763498995151
UTTAR PRADESH,FIROZABAD,UTTAR PRADESH,FIROZABAD,2498156,128.0,3665.8,2043.0,5149.747899999999,2486.1589999999997,5.123779299611393,14674.023559777692,8178.032116489122,20614.196631435345,0.9951976577923874
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,1648115,365.0,53781.6,25300.7,66795.94470000001,5081.476,22.146512834359253,326321.8889458563,153512.95267623922,405286.916871699,3.083204752095576
UTTAR PRADESH,GHAZIABAD,UTTAR PRADESH,GHAZIABAD,4681645,364.0,26931.3,12132.6,36498.605899999995,5156.248,7.775044882728187,57525.29292588396,25915.24987477692,77961.07116195267,1.101375264463666
UTTAR PRADESH,GHAZIPUR,UTTAR PRADESH,GHAZIPUR,3620268,214.0,6542.0,1328.4,8806.0394,4132.903,5.911164587815046,18070.485389479454,3669.341606753975,24324.274887936474,1.141601395255821
UTTAR PRADESH,GONDA,UTTAR PRADESH,GONDA,3433919,152.0,4028.1,1657.0,5820.091700000001,3325.337,4.426429394519789,11730.329107937607,4825.390464946901,16948.832223474114,0.9683795686502797
UTTAR PRADESH,GORAKHPUR,UTTAR PRADESH,GORAKHPUR,4440895,308.0,15827.6,3751.6,23110.8969,5753.711000000001,6.935538894749819,35640.56344498125,8447.846661540072,52041.079331981506,1.295619689274347
UTTAR PRADESH,HAMIRPUR,UTTAR PRADESH,HAMIRPUR,1104285,82.0,1559.1,1018.3,2075.0317999999997,1276.663,7.425619292121146,14118.63785164156,9221.351372154833,18790.727031518127,1.1560991954069828
UTTAR PRADESH,HARDOI,UTTAR PRADESH,HARDOI,4092845,198.0,3987.7,1888.1,5439.028,3712.957,4.837710687797852,9743.100459460351,4613.1724998137,13289.113074157463,0.9071824122340328
UTTAR PRADESH,JALAUN,UTTAR PRADESH,JALAUN,1689974,109.0,2513.8,1709.1,3427.0690000000004,1814.1649999999997,6.449803369755984,14874.785055864764,10113.173338761424,20278.826774849793,1.0734869293847122
UTTAR PRADESH,JAUNPUR,UTTAR PRADESH,JAUNPUR,4494204,263.0,8049.1,1512.3,11305.253499999999,5308.825,5.851981796998979,17909.95691339334,3365.0007876812,25155.185434395054,1.1812603522225515
UTTAR PRADESH,JHANSI,UTTAR PRADESH,JHANSI,1998603,162.0,6895.2,2638.9,9805.322000000002,2634.2710000000006,8.105661804770632,34500.0983186756,13203.722800376063,49060.87902399827,1.3180561622293174
UTTAR PRADESH,JYOTIBA PHULE NAGAR,UTTAR PRADESH,JYOTIBA PHULE NAGAR,1840221,228.0,4714.6,3095.3,7407.7068,3470.919,12.389816223160153,25619.748932329323,16820.262348924396,40254.44117853236,1.8861424796260884
UTTAR PRADESH,KANAUJ,UTTAR PRADESH,KANNAUJ,1656616,90.0,1989.2,940.7,2853.4016,1645.766,5.432761726314366,12007.610695538375,5678.443284382138,17224.27889142686,0.9934505039188322
UTTAR PRADESH,KANPUR DEHAT,UTTAR PRADESH,KANPUR DEHAT,1796184,155.0,2924.7,1064.5,3972.5027999999998,2470.932,8.629405450666523,16282.852981654441,5926.452969183558,22116.346654908404,1.3756563915500861
UTTAR PRADESH,KANPUR NAGAR,UTTAR PRADESH,KANPUR NAGAR,4581268,505.0,46870.9,15879.0,55715.9095,6932.739,11.023149049564443,102309.8845123228,34660.7096550562,121616.78709911754,1.5132795112619475
UTTAR PRADESH,KANSHIRAM NAGAR,UTTAR PRADESH,KANSHIRAM NAGAR,1436719,73.0,1318.7,634.3,1861.458,1335.654,5.081021410588988,9178.551964580409,4414.920384570678,12956.312264263228,0.9296556946765512
UTTAR PRADESH,KAUSHAMBI,UTTAR PRADESH,KAUSHAMBI,1599596,90.0,1595.2,384.4,2269.1747,1451.511,5.626420671219483,9972.518060810355,2403.106784463077,14185.923820764743,0.907423499433607
UTTAR PRADESH,KHERI,UTTAR PRADESH,KHERI,4021243,205.0,3520.0,2890.1,5100.045700000001,3705.0279999999993,5.097926188494453,8753.512284634378,7187.0812084721065,12682.759286121234,0.9213638668441573
UTTAR PRADESH,KUSHI NAGAR,UTTAR PRADESH,KUSHINAGAR,3564544,159.0,3769.2,1286.2,5430.3673,3836.7850000000003,4.460598606722206,10574.143565067508,3608.3156779661017,15234.39547947788,1.0763747059932491
UTTAR PRADESH,LALITPUR,UTTAR PRADESH,LALITPUR,1221592,67.0,1504.0,1074.8,2184.1829,1238.0900000000001,5.4846462648740335,12311.80295876201,8798.354933562106,17879.806842219004,1.0135053274743124
UTTAR PRADESH,LUCKNOW,UTTAR PRADESH,LUCKNOW,4589838,764.0,82590.3,42240.8,104646.42150000001,9897.501,16.645467661385872,179941.64499923526,92031.13486794087,227995.89331911065,2.1563944086915487
UTTAR PRADESH,HATHRAS,UTTAR PRADESH,MAHAMAYA NAGAR,1564708,113.0,2433.7,1429.2,3125.6882999999993,1634.573,7.221794737420657,15553.700754389956,9133.972600638586,19976.17638562594,1.0446505034805216
UTTAR PRADESH,MAHOBA,UTTAR PRADESH,MAHOBA,875958,49.0,1203.2,805.3,1724.1229000000003,989.798,5.593875505446608,13735.818383986447,9193.3631521146,19682.711956509334,1.1299605688857228
UTTAR PRADESH,MAHARAJGANJ,UTTAR PRADESH,MAHRAJGANJ,2684703,122.0,2329.8,932.0,3221.6990000000005,2721.649,4.544264300371401,8678.054890987942,3471.519940939463,12000.206354296919,1.0137616712165183
UTTAR PRADESH,MAINPURI,UTTAR PRADESH,MAINPURI,1868529,93.0,2337.2,1011.6,3390.0355000000004,1954.695,4.977177234070223,12508.235087600995,5413.884397833804,18142.803777731042,1.0461143498441823
UTTAR PRADESH,MATHURA,UTTAR PRADESH,MATHURA,2547184,246.0,6819.8,3772.0,9494.120499999997,2970.1689999999994,9.65772398067827,26773.88048919905,14808.510103706682,37273.00619036551,1.166059852762894
UTTAR PRADESH,MAU,UTTAR PRADESH,MAU,2205968,126.0,3970.0,705.4,5445.4102,2552.665000000001,5.711778230690563,17996.634584001218,3197.6891777215264,24684.901140905036,1.157163204543312
UTTAR PRADESH,MEERUT,UTTAR PRADESH,MEERUT,3443689,340.0,15404.4,8863.7,21873.557799999995,5248.412000000001,9.873133142975455,44732.26240813267,25738.9677174681,63517.808373520355,1.524066778387944
UTTAR PRADESH,MIRZAPUR,UTTAR PRADESH,MIRZAPUR,2496970,149.0,4047.7,1283.3,5498.7371,2733.56,5.967232285530063,16210.44706183895,5139.4289879333755,22021.63862601473,1.094750838015675
UTTAR PRADESH,BHIM NAGAR,UTTAR PRADESH,MORADABAD,4772006,333.0,9776.0,6200.2,14806.7755,5915.592000000001,6.978197428921925,20486.14356310533,12992.858768408925,31028.40922664389,1.2396447112597933
UTTAR PRADESH,MUZAFFARNAGAR,UTTAR PRADESH,MUZAFFARNAGAR,4143512,290.0,7221.5,6625.799999999999,10348.3013,4161.504,6.998893692114323,17428.45199917365,15990.782698348645,24974.71058367877,1.0043422101830524
UTTAR PRADESH,PILIBHIT,UTTAR PRADESH,PILIBHIT,2031007,119.0,2047.2,1630.4,2996.3704000000002,1905.1200000000001,5.85916247457542,10079.728922647731,8027.5449567628275,14753.126897150036,0.9380174465179097
UTTAR PRADESH,PRATAPGARH,UTTAR PRADESH,PRATAPGARH,3209141,187.0,5014.8,909.5,6876.115,3476.2209999999995,5.827104511768103,15626.611607280578,2834.091739814486,21426.652802104985,1.0832247632621936
UTTAR PRADESH,RAI BARELI,UTTAR PRADESH,RAE BARELI,3405559,208.0,4544.7,1187.2,6291.338000000001,2733.5740000000005,6.107661033034518,13344.945719630756,3486.064989624317,18473.730744350636,0.8026799711882837
UTTAR PRADESH,RAMPUR,UTTAR PRADESH,RAMPUR,2335819,147.0,2545.2,1833.7,3942.2283,2190.6310000000003,6.29329584184391,10896.39222902117,7850.3514184960395,16877.285012237677,0.9378427866200251
UTTAR PRADESH,SAHARANPUR,UTTAR PRADESH,SAHARANPUR,3466382,246.0,6416.7,4261.0,8894.425599999999,3914.326,7.096736597409056,18511.231595363697,12292.35554534959,25659.10393026504,1.1292252267638132
UTTAR PRADESH,SANT KABIR NAGAR,UTTAR PRADESH,SANT KABIR NAGAR,1715183,101.0,1935.2,546.0,2783.9137,1885.021,5.888584483404978,11282.761081470608,3183.3337900387305,16231.001006889644,1.0990203377715382
UTTAR PRADESH,SANT RAVIDAS NAGAR,UTTAR PRADESH,SANT RAVIDAS NAGAR,1578213,95.0,2661.0,972.5,3757.7988,1680.726,6.01946632045231,16860.841977603784,6162.032628041969,23810.466648038004,1.0649551106219504
UTTAR PRADESH,SHAHJAHANPUR,UTTAR PRADESH,SHAHJAHANPUR,3006538,176.0,3708.3,2417.4,4998.9687,2868.8460000000005,5.853909047549042,12334.119841492107,8040.477120196053,16626.993239400268,0.95420247474005
UTTAR PRADESH,SHRAVASTI,UTTAR PRADESH,SHRAWASTI,1117361,68.0,1020.8,594.9,1206.6533,1135.8870000000002,6.085768162661843,9135.811971242956,5324.152176422839,10799.13564192772,1.0165801383796287
UTTAR PRADESH,SIDHARTHANAGAR,UTTAR PRADESH,SIDDHARTHNAGAR,2559297,119.0,2289.6,696.3,,,4.649714355152997,8946.206712233867,2720.668996212632,,
UTTAR PRADESH,SITAPUR,UTTAR PRADESH,SITAPUR,4483992,223.0,3954.3,2024.1,5691.6396,3844.3190000000004,4.973247053072352,8818.70440446816,4514.058009024102,12693.242093206234,0.857342965821527
UTTAR PRADESH,SONBHADRA,UTTAR PRADESH,SONBHADRA,1862559,124.0,4141.6,1124.9,5617.889,2124.5699999999997,6.6575072252744745,22236.074132416747,6039.540223960691,30162.20694216935,1.1406725907743054
UTTAR PRADESH,AMETHI,UTTAR PRADESH,SULTANPUR,3797117,293.0,6750.3,2168.3,9833.543999999998,4998.027,7.716380611922149,17777.43482752836,5710.3850105224565,25897.39531333904,1.3162688955857826
UTTAR PRADESH,UNNAO,UTTAR PRADESH,UNNAO,3108367,166.0,4867.7,1253.6,6722.318300000002,3204.054,5.340424731056532,15659.99124299029,4032.9858089472705,21626.527047803564,1.0307836880265426
UTTAR PRADESH,VARANASI,UTTAR PRADESH,VARANASI,3676841,363.0,22706.4,6450.0,29075.7395,5816.282,9.872605315269276,61755.186041495945,17542.232584982597,79078.0441688939,1.5818693275015157
UTTARAKHAND,ALMORA,UTTARAKHAND,ALMORA,622506,104.0,2425.1,505.8,3344.6979,959.128,16.706666281128214,38957.05422919618,8125.222889417933,53729.568871625335,1.5407530208544176
UTTARAKHAND,BAGESHWAR,UTTARAKHAND,BAGESHWAR,259898,38.0,708.7,185.3,979.5766,351.798,14.621120593463589,27268.389906809596,7129.7201209705345,37690.809471408014,1.3536002585629747
UTTARAKHAND,CHAMOLI,UTTARAKHAND,CHAMOLI,391605,59.0,1299.6,327.0,1694.9335,523.028,15.066201912641565,33186.50170452369,8350.250890565749,43281.71243983095,1.335600924400863
UTTARAKHAND,CHAMPAWAT,UTTARAKHAND,CHAMPAWAT,259648,37.0,735.3,183.4,1071.4206,338.7,14.250061621888095,28319.108947498153,7063.408922849396,41264.35019719004,1.304458343603648
UTTARAKHAND,DEHRA DUN,UTTARAKHAND,DEHRADUN,1696694,414.0,36189.7,7420.8,47676.4515,4154.282,24.400392763810093,213295.38502523143,43736.819956928004,280996.16960984125,2.448456822503056
UTTARAKHAND,GARHWAL,UTTARAKHAND,GARHWAL,687271,152.0,3685.5,737.3,4829.9977,1201.873,22.116457700092106,53625.13477216411,10727.937014656518,70277.92093657378,1.7487614056172893
UTTARAKHAND,HARIDWAR,UTTARAKHAND,HARDWAR,1890422,203.0,10309.2,4668.6,14440.329099999997,2869.091999999999,10.738343078952742,54533.85540371409,24696.073151920576,76386.80199447529,1.5176992227132349
UTTARAKHAND,NAINITAL,UTTARAKHAND,NAINITAL,954605,164.0,5697.6,2107.5,7937.605199999999,1505.273,17.179880683633545,59685.419623823465,22077.194232169328,83150.67698157876,1.5768543009936047
UTTARAKHAND,PITHORAGARH,UTTARAKHAND,PITHORAGARH,483439,77.0,1695.5,507.7,2218.2099,698.854,15.92755239027054,35071.64295805676,10501.842011091368,45883.96674658023,1.4455887919675492
UTTARAKHAND,RUDRAPRAYAG,UTTARAKHAND,RUDRAPRAYAG,242285,40.0,744.2,195.6,988.1187,323.423,16.509482634087956,30715.89244072064,8073.137008069009,40783.32129516891,1.334886600491157
UTTARAKHAND,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,618931,84.0,1841.9,416.9,2422.5221,797.807,13.571787485196252,29759.375439265445,6735.807384021806,39140.42276118016,1.2890079831192816
UTTARAKHAND,UDHAM SINGH NAGAR,UTTARAKHAND,UDHAM SINGH NAGAR,1648902,221.0,5393.1,6410.3,7988.7695,2377.1310000000003,13.40285838697509,32707.219713482064,38876.17335657304,48449.025472708505,1.4416448036329632
UTTARAKHAND,UTTAR KASHI,UTTARAKHAND,UTTARKASHI,330086,39.0,720.3,258.7,924.9301,388.283,11.815102730803488,21821.585889737828,7837.351478099647,28020.882436698314,1.1763085983652746
WEST BENGAL,BANKURA,WEST BENGAL,BANKURA,3596674,216.0,7011.2,1488.1,10086.2032,4006.816,6.00554845949341,19493.565444074164,4137.433640079696,28043.139856434027,1.114033687790442
WEST BENGAL,BARDDHAMAN,WEST BENGAL,BARDDHAMAN,7717563,589.0,36367.1,9562.6,49555.7035,9854.140000000001,7.631942881451049,47122.5178207162,12390.698981012529,64211.59568117553,1.2768460717457055
WEST BENGAL,BIRBHUM,WEST BENGAL,BIRBHUM,3502404,234.0,7186.1,1619.3,10153.4247,4246.115,6.681125307074797,20517.621610756498,4623.395816130863,28989.872955832623,1.2123430078311925
WEST BENGAL,DAKSHIN DINAJPUR,WEST BENGAL,DAKSHIN DINAJPUR,1676276,87.0,1929.3,869.2,2685.3804000000005,1846.441,5.190076097253674,11509.441166013234,5185.303613486085,16019.917961004037,1.1015137125389853
WEST BENGAL,DARJILING,WEST BENGAL,DARJILING,1846823,179.0,13392.6,3927.1,12537.0547,2933.101,9.692320271081744,72516.96562150244,21264.08432210342,67884.4410103188,1.588187389912298
WEST BENGAL,HAORA,WEST BENGAL,HAORA,4850029,339.0,19639.2,3721.0,,,6.9896489278723895,40492.9537534724,7672.119073927187,,
WEST BENGAL,HUGLI,WEST BENGAL,HUGLI,5519145,367.0,20897.5,3484.3,29525.669899999997,7616.605,6.649580686863635,37863.65460592175,6313.115527858029,53496.81861955067,1.3800335015659129
WEST BENGAL,JALPAIGURI,WEST BENGAL,JALPAIGURI,3872846,199.0,6616.6,1783.1,8566.7076,3430.725,5.13834012506565,17084.593603773556,4604.107676886713,22119.92834210294,0.8858408002796909
WEST BENGAL,KOCH BIHAR,WEST BENGAL,KOCH BIHAR,2819086,148.0,3408.2,1474.8,,,5.24992852293261,12089.734048553326,5231.482828122306,,
WEST BENGAL,KOLKATA,WEST BENGAL,KOLKATA,4496694,1365.0,213587.3,216904.4,260112.41249999998,17880.968,30.35563460622404,474987.4018556744,482364.1546433891,578452.5531423753,3.9764698242753456
WEST BENGAL,MALDAH,WEST BENGAL,MALDAH,3988845,183.0,4981.6,1967.8,7319.3899,4381.401,4.587794211106223,12488.828219697682,4933.257622193893,18349.647328988718,1.09841345051011
WEST BENGAL,MURSHIDABAD,WEST BENGAL,MURSHIDABAD,7103807,328.0,9118.4,2838.4,13532.612299999999,7626.483000000001,4.617242557406191,12835.93430958921,3995.604047238333,19049.802873304412,1.0735768863089892
WEST BENGAL,NADIA,WEST BENGAL,NADIA,5167600,282.0,11702.0,2586.5,16942.6041,6803.9749999999985,5.457078721263255,22644.941558944192,5005.224862605465,32786.214296772196,1.3166605387413883
WEST BENGAL,NORTH 24 PARGANAS,WEST BENGAL,NORTH TWENTY FOUR PARGANAS,10009781,694.0,62933.6,11792.5,90491.42240000001,14458.197,6.933218618868885,62872.10479430069,11780.977026370507,90402.99922645661,1.4444069255860843
WEST BENGAL,PASCHIM MEDINIPUR,WEST BENGAL,PASCHIM MEDINIPUR,5913457,356.0,13262.9,4038.8,17865.1126,6518.991,6.020167221981998,22428.335912478946,6829.845892174409,30210.945306611684,1.1023993241178554
WEST BENGAL,PURBA MEDINIPUR,WEST BENGAL,PURBA MEDINIPUR,5095875,265.0,10125.7,2790.5,13184.8616,5541.876000000001,5.200284543871269,19870.385360708417,5475.9977432727455,25873.59697794785,1.0875219662962692
WEST BENGAL,PURULIYA,WEST BENGAL,PURULIYA,2930115,141.0,5002.6,845.1,6929.0734,2607.901,4.812097818686297,17073.05003387239,2884.187139412617,23647.786520324287,0.8900336676205541
WEST BENGAL,SOUTH 24 PARGANAS,WEST BENGAL,SOUTH TWENTY FOUR PARGANAS,8161961,403.0,15799.0,4800.3,22956.9408,8797.182,4.9375389076228124,19356.867791943627,5881.307200561238,28126.7465012391,1.0778270075046916
WEST BENGAL,UTTAR DINAJPUR,WEST BENGAL,UTTAR DINAJPUR,3007134,111.0,2779.5,1201.5,4009.3930000000005,3161.0440000000003,3.6912222734337745,9243.020098206465,3995.4987040816936,13332.93760770222,1.0511816234328102
