snapshot_label,snapshot_year,snapshot_month,region_name_raw,region_name_clean,state_name_raw,state_name_clean,district_name_raw,district_name_clean,credit_million_rs_foreign_banks,credit_million_rs_nationalised_bank,credit_million_rs_nationalised_banks,credit_million_rs_new_private_banks,credit_million_rs_old_private_banks,credit_million_rs_regional_rural_banks,credit_million_rs_state_bank_of_india_and_its_associates,deposits_million_rs_foreign_banks,deposits_million_rs_nationalised_bank,deposits_million_rs_nationalised_banks,deposits_million_rs_new_private_banks,deposits_million_rs_old_private_banks,deposits_million_rs_regional_rural_banks,deposits_million_rs_state_bank_of_india_and_its_associates,offices_foreign_banks,offices_nationalised_bank,offices_nationalised_banks,offices_new_private_banks,offices_old_private_banks,offices_regional_rural_banks,offices_state_bank_of_india_and_its_associates
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Dharwad,DHARWAD,0.0,0.0,29994.0,8293.0,5143.0,8309.0,24445.0,0.0,0.0,48385.0,5517.0,11925.0,14869.0,31232.0,0.0,0.0,130.0,14.0,27.0,68.0,61.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Gadag,GADAG,0.0,0.0,7611.0,434.0,387.0,5445.0,5793.0,0.0,0.0,6278.0,963.0,1073.0,5058.0,7864.0,0.0,0.0,44.0,5.0,6.0,51.0,21.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Gulbarga,GULBARGA,0.0,0.0,11965.0,2010.0,1189.0,10139.0,18523.0,0.0,0.0,17733.0,3324.0,2144.0,9572.0,24169.0,0.0,0.0,49.0,9.0,10.0,84.0,56.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Hassan,HASSAN,0.0,0.0,20832.0,966.0,3765.0,4310.0,8487.0,0.0,0.0,18685.0,1374.0,7097.0,3659.0,13292.0,0.0,0.0,117.0,9.0,25.0,47.0,39.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Haveri,HAVERI,0.0,0.0,8492.0,892.0,871.0,7682.0,4847.0,0.0,0.0,7839.0,912.0,1980.0,6634.0,6316.0,0.0,0.0,53.0,6.0,11.0,67.0,23.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Kodagu,KODAGU,0.0,0.0,11806.0,300.0,1422.0,838.0,3382.0,0.0,0.0,17976.0,535.0,3294.0,1625.0,6934.0,0.0,0.0,84.0,6.0,12.0,20.0,14.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Kolar,KOLAR,0.0,0.0,9515.0,181.0,1048.0,5146.0,5961.0,0.0,0.0,9314.0,508.0,3965.0,5914.0,9475.0,0.0,0.0,49.0,5.0,8.0,41.0,24.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Koppal,KOPPAL,0.0,0.0,7791.0,1027.0,1207.0,5240.0,8520.0,0.0,0.0,5035.0,1365.0,458.0,6190.0,7551.0,0.0,0.0,35.0,8.0,6.0,48.0,29.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Mandya,MANDYA,0.0,0.0,13081.0,422.0,1166.0,2610.0,9436.0,0.0,0.0,10489.0,576.0,2028.0,2951.0,11431.0,0.0,0.0,78.0,3.0,9.0,32.0,38.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Mysore,MYSORE,8.0,0.0,41475.0,9429.0,10454.0,7162.0,42310.0,473.0,0.0,70329.0,18741.0,23142.0,6259.0,56467.0,1.0,0.0,165.0,17.0,43.0,65.0,87.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Raichur,RAICHUR,0.0,0.0,10959.0,1811.0,1512.0,10223.0,12135.0,0.0,0.0,8622.0,1626.0,1731.0,6859.0,14263.0,0.0,0.0,49.0,9.0,7.0,61.0,47.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Ramanagara,RAMANAGARA,0.0,0.0,10141.0,3395.0,2129.0,1246.0,5152.0,0.0,0.0,10516.0,11286.0,2426.0,1272.0,9372.0,0.0,0.0,64.0,13.0,14.0,14.0,26.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Shimoga,SHIMOGA,0.0,0.0,21136.0,1469.0,4054.0,3292.0,10592.0,0.0,0.0,33143.0,1693.0,11859.0,3837.0,19048.0,0.0,0.0,118.0,8.0,25.0,37.0,40.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Tumkur,TUMKUR,0.0,0.0,17042.0,1053.0,4220.0,7675.0,18202.0,0.0,0.0,16672.0,1409.0,7300.0,5010.0,19368.0,0.0,0.0,78.0,5.0,27.0,50.0,73.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Udipi,UDIPI,0.0,0.0,42108.0,608.0,5891.0,1134.0,7712.0,0.0,0.0,91996.0,4867.0,12987.0,1765.0,14360.0,0.0,0.0,215.0,11.0,30.0,19.0,22.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Uttar Kannad,UTTAR KANNAD,0.0,0.0,9991.0,303.0,1338.0,1624.0,4981.0,0.0,0.0,34137.0,1564.0,5754.0,3659.0,19712.0,0.0,0.0,134.0,10.0,19.0,37.0,34.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Yadgir,YADGIR,0.0,0.0,2399.0,650.0,1254.0,2739.0,6107.0,0.0,0.0,1531.0,879.0,970.0,2773.0,5698.0,0.0,0.0,16.0,6.0,5.0,35.0,26.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Alapuzha,ALAPUZHA,0.0,0.0,25618.0,3571.0,17949.0,1283.0,33949.0,0.0,0.0,36177.0,4638.0,45003.0,785.0,61660.0,0.0,0.0,104.0,22.0,103.0,10.0,91.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Ernakulam,ERNAKULAM,5415.0,0.0,179658.0,53537.0,104386.0,2330.0,146316.0,7331.0,0.0,129413.0,48719.0,178584.0,4242.0,136446.0,6.0,0.0,312.0,81.0,233.0,25.0,183.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Idukki,IDUKKI,0.0,0.0,10064.0,2679.0,9364.0,671.0,13581.0,0.0,0.0,4881.0,1168.0,9761.0,350.0,11291.0,0.0,0.0,44.0,5.0,45.0,12.0,44.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Kannur,KANNUR,0.0,0.0,23796.0,5287.0,9687.0,15985.0,17965.0,0.0,0.0,45739.0,7830.0,19106.0,12074.0,45567.0,0.0,0.0,110.0,21.0,57.0,83.0,54.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Kasaragod,KASARAGOD,0.0,0.0,14576.0,1336.0,3848.0,9985.0,5224.0,0.0,0.0,19137.0,1630.0,5509.0,5948.0,9114.0,0.0,0.0,78.0,9.0,28.0,53.0,18.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Kollam,KOLLAM,0.0,0.0,39969.0,5233.0,24833.0,1396.0,41942.0,0.0,0.0,37319.0,3748.0,57773.0,2408.0,59076.0,0.0,0.0,138.0,13.0,90.0,18.0,76.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Kottayam,KOTTAYAM,0.0,0.0,24427.0,8674.0,23711.0,2779.0,54107.0,0.0,0.0,30835.0,9004.0,64851.0,1737.0,83824.0,0.0,0.0,112.0,24.0,138.0,23.0,138.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Kozhikode,KOZHIKODE,0.0,0.0,35452.0,10777.0,16382.0,11541.0,29050.0,0.0,0.0,48592.0,9893.0,25387.0,9840.0,46177.0,0.0,0.0,130.0,25.0,67.0,69.0,73.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Malappuram,MALAPPURAM,0.0,0.0,21054.0,6615.0,14918.0,13846.0,16473.0,0.0,0.0,28812.0,4877.0,31713.0,11631.0,36014.0,0.0,0.0,111.0,23.0,98.0,83.0,58.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Palakkad,PALAKKAD,0.0,0.0,31108.0,3799.0,15946.0,2155.0,29551.0,0.0,0.0,42707.0,5624.0,21943.0,1687.0,43046.0,0.0,0.0,137.0,20.0,98.0,17.0,78.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Pathanamthitta,PATHANAMTHITTA,0.0,0.0,17610.0,2809.0,14106.0,1801.0,27234.0,0.0,0.0,47728.0,7931.0,74415.0,2965.0,83583.0,0.0,0.0,110.0,17.0,114.0,26.0,85.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Thiruvananthapuram,THIRUVANANTHAPURAM,158.0,0.0,102264.0,18456.0,39441.0,4863.0,102887.0,4241.0,0.0,114696.0,24983.0,73120.0,5870.0,186590.0,2.0,0.0,249.0,40.0,120.0,30.0,168.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Thrissur,THRISSUR,0.0,0.0,54449.0,12122.0,53500.0,3909.0,45272.0,0.0,0.0,61367.0,19762.0,120925.0,6308.0,74333.0,0.0,0.0,155.0,48.0,254.0,30.0,109.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Wayanad,WAYANAD,0.0,0.0,6354.0,598.0,2593.0,4899.0,5736.0,0.0,0.0,4316.0,623.0,3120.0,2534.0,5328.0,0.0,0.0,35.0,5.0,16.0,28.0,19.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Agar-Malwa,AGAR MALWA,0.0,0.0,2327.0,0.0,0.0,621.0,971.0,0.0,0.0,1563.0,0.0,0.0,580.0,1306.0,0.0,0.0,12.0,0.0,0.0,7.0,7.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Alirajpur,ALIRAJPUR,0.0,0.0,644.0,52.0,0.0,275.0,266.0,0.0,0.0,2324.0,272.0,0.0,1105.0,1742.0,0.0,0.0,8.0,2.0,0.0,11.0,3.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Anuppur,ANUPPUR,0.0,0.0,1181.0,0.0,0.0,360.0,2104.0,0.0,0.0,7055.0,0.0,0.0,1583.0,7606.0,0.0,0.0,21.0,0.0,0.0,13.0,11.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Ashoknagar,ASHOKNAGAR,0.0,0.0,2422.0,596.0,0.0,1194.0,2585.0,0.0,0.0,4164.0,419.0,0.0,1190.0,4491.0,0.0,0.0,23.0,5.0,0.0,14.0,11.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Balaghat,BALAGHAT,0.0,0.0,3117.0,126.0,0.0,655.0,3287.0,0.0,0.0,9043.0,728.0,0.0,2168.0,8060.0,0.0,0.0,50.0,3.0,0.0,26.0,18.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Barwani,BARWANI,0.0,0.0,5259.0,342.0,0.0,1284.0,3706.0,0.0,0.0,5339.0,529.0,0.0,2131.0,5184.0,0.0,0.0,31.0,7.0,0.0,19.0,19.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Betul,BETUL,0.0,0.0,5675.0,399.0,0.0,137.0,3407.0,0.0,0.0,14543.0,541.0,0.0,159.0,12578.0,0.0,0.0,62.0,5.0,0.0,6.0,24.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Bhind,BHIND,0.0,0.0,2904.0,29.0,0.0,629.0,2306.0,0.0,0.0,7164.0,368.0,0.0,1680.0,8149.0,0.0,0.0,33.0,3.0,0.0,16.0,18.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Bhopal,BHOPAL,64.0,0.0,109481.0,23701.0,3260.0,1026.0,94175.0,734.0,0.0,255179.0,28068.0,8657.0,3343.0,306026.0,2.0,0.0,233.0,36.0,7.0,9.0,101.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Burhanpur,BURHANPUR,0.0,0.0,5658.0,690.0,0.0,912.0,2065.0,0.0,0.0,8312.0,636.0,0.0,921.0,4078.0,0.0,0.0,24.0,3.0,0.0,9.0,8.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Chhatarpur,CHHATARPUR,0.0,0.0,1577.0,478.0,0.0,2125.0,4311.0,0.0,0.0,6417.0,872.0,0.0,5364.0,15785.0,0.0,0.0,17.0,3.0,0.0,45.0,22.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Chhindwara,CHHINDWARA,0.0,0.0,7815.0,2448.0,0.0,1962.0,4995.0,7.0,0.0,21804.0,1021.0,0.0,3508.0,15941.0,1.0,0.0,70.0,8.0,0.0,37.0,27.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Damoh,DAMOH,0.0,0.0,1732.0,259.0,0.0,1552.0,3413.0,0.0,0.0,4452.0,551.0,0.0,1859.0,8505.0,0.0,0.0,19.0,3.0,0.0,24.0,21.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Datia,DATIA,0.0,0.0,3868.0,140.0,0.0,473.0,1926.0,0.0,0.0,4370.0,381.0,0.0,901.0,4742.0,0.0,0.0,24.0,2.0,0.0,13.0,11.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Dewas,DEWAS,0.0,0.0,10778.0,1464.0,113.0,3954.0,6991.0,0.0,0.0,11746.0,1367.0,94.0,4797.0,7399.0,0.0,0.0,50.0,6.0,1.0,37.0,18.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Dhar,DHAR,0.0,0.0,10832.0,1100.0,2.0,3684.0,7343.0,0.0,0.0,15076.0,1525.0,5.0,5551.0,10008.0,0.0,0.0,76.0,13.0,1.0,60.0,19.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Dindori,DINDORI,0.0,0.0,472.0,0.0,0.0,324.0,580.0,0.0,0.0,2980.0,120.0,0.0,984.0,2303.0,0.0,0.0,13.0,1.0,0.0,11.0,6.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,East Nimar,EAST NIMAR,0.0,0.0,8184.0,962.0,0.0,1449.0,3440.0,0.0,0.0,11686.0,635.0,0.0,2010.0,6432.0,0.0,0.0,44.0,3.0,0.0,20.0,15.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Guna,GUNA,0.0,0.0,3685.0,1718.0,0.0,2203.0,5973.0,0.0,0.0,6605.0,958.0,0.0,1796.0,9048.0,0.0,0.0,24.0,6.0,0.0,22.0,26.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Gwalior,GWALIOR,0.0,0.0,18737.0,4786.0,176.0,1303.0,12762.0,0.0,0.0,61745.0,7296.0,421.0,2313.0,36796.0,0.0,0.0,111.0,19.0,2.0,17.0,50.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Harda,HARDA,0.0,0.0,12068.0,823.0,0.0,2044.0,3508.0,0.0,0.0,5900.0,466.0,0.0,1490.0,3703.0,0.0,0.0,26.0,5.0,0.0,14.0,6.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Hoshangabad,HOSHANGABAD,0.0,0.0,7864.0,2925.0,38.0,3116.0,9963.0,0.0,0.0,11540.0,2097.0,1.0,4066.0,12906.0,0.0,0.0,57.0,17.0,1.0,33.0,24.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Indore,INDORE,1561.0,0.0,143466.0,56636.0,5546.0,1058.0,117034.0,1846.0,0.0,151647.0,52004.0,5699.0,2481.0,93374.0,3.0,0.0,255.0,55.0,8.0,17.0,104.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Jabalpur,JABALPUR,0.0,0.0,25328.0,7291.0,1.0,695.0,17000.0,0.0,0.0,82114.0,6193.0,129.0,1085.0,45132.0,0.0,0.0,161.0,12.0,1.0,12.0,60.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Jhabua,JHABUA,0.0,0.0,1738.0,35.0,0.0,806.0,1316.0,0.0,0.0,3425.0,146.0,0.0,2005.0,4152.0,0.0,0.0,15.0,2.0,0.0,19.0,9.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Katni,KATNI,0.0,0.0,5217.0,1484.0,0.0,171.0,3942.0,0.0,0.0,13731.0,1461.0,0.0,744.0,10576.0,0.0,0.0,44.0,3.0,0.0,10.0,25.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Mandla,MANDLA,0.0,0.0,1361.0,312.0,0.0,626.0,1521.0,0.0,0.0,6887.0,294.0,0.0,1755.0,5957.0,0.0,0.0,24.0,4.0,0.0,18.0,12.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Mandsaur,MANDSAUR,0.0,0.0,4366.0,1006.0,0.0,1241.0,3169.0,0.0,0.0,8261.0,1505.0,0.0,1991.0,6806.0,0.0,0.0,40.0,6.0,0.0,18.0,17.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Morena,MORENA,0.0,0.0,8947.0,273.0,0.0,849.0,5238.0,0.0,0.0,8076.0,457.0,0.0,1947.0,8815.0,0.0,0.0,41.0,4.0,0.0,11.0,23.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Narsimhapur,NARSIMHAPUR,0.0,0.0,7534.0,76.0,0.0,646.0,5494.0,0.0,0.0,10399.0,232.0,0.0,1700.0,5782.0,0.0,0.0,44.0,4.0,0.0,21.0,15.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Neemuch,NEEMUCH,0.0,0.0,3491.0,765.0,0.0,1008.0,2049.0,0.0,0.0,5788.0,1493.0,0.0,1719.0,5903.0,0.0,0.0,28.0,7.0,0.0,15.0,15.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Panna,PANNA,0.0,0.0,508.0,0.0,0.0,751.0,2280.0,0.0,0.0,2102.0,9.0,0.0,1819.0,8316.0,0.0,0.0,12.0,1.0,0.0,16.0,19.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Raisen,RAISEN,0.0,0.0,6357.0,472.0,69.0,4163.0,8739.0,0.0,0.0,6872.0,422.0,5.0,3539.0,5837.0,0.0,0.0,41.0,11.0,1.0,34.0,18.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Rajgarh,RAJGARH,0.0,0.0,7553.0,355.0,0.0,3568.0,4309.0,0.0,0.0,5767.0,242.0,0.0,3128.0,5439.0,0.0,0.0,32.0,5.0,0.0,33.0,21.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Ratlam,RATLAM,0.0,0.0,8380.0,3186.0,0.0,1243.0,5074.0,0.0,0.0,14583.0,1658.0,0.0,1911.0,11216.0,0.0,0.0,59.0,10.0,0.0,13.0,28.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Rewa,REWA,0.0,0.0,6162.0,953.0,0.0,1362.0,3508.0,0.0,0.0,30093.0,1088.0,0.0,9894.0,12345.0,0.0,0.0,71.0,4.0,0.0,58.0,13.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Sagar,SAGAR,0.0,0.0,9706.0,1553.0,56.0,2642.0,6518.0,0.0,0.0,24030.0,1662.0,1.0,3951.0,31821.0,0.0,0.0,83.0,9.0,1.0,37.0,30.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Satna,SATNA,0.0,0.0,7058.0,2468.0,0.0,2425.0,3697.0,0.0,0.0,22717.0,2300.0,0.0,8408.0,11983.0,0.0,0.0,59.0,8.0,0.0,62.0,18.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Sehore,SEHORE,0.0,0.0,9348.0,779.0,0.0,1204.0,6846.0,0.0,0.0,9662.0,542.0,0.0,1678.0,5309.0,0.0,0.0,60.0,7.0,0.0,16.0,18.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Seoni,SEONI,0.0,0.0,3047.0,360.0,0.0,1242.0,2106.0,0.0,0.0,7941.0,498.0,0.0,1813.0,6107.0,0.0,0.0,31.0,3.0,0.0,26.0,9.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Shahdol,SHAHDOL,0.0,0.0,1569.0,115.0,0.0,542.0,2636.0,0.0,0.0,8256.0,467.0,0.0,2165.0,8901.0,0.0,0.0,26.0,3.0,0.0,18.0,11.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Shajapur,SHAJAPUR,0.0,0.0,5545.0,720.0,0.0,1515.0,4186.0,0.0,0.0,5108.0,297.0,0.0,1500.0,4261.0,0.0,0.0,30.0,8.0,0.0,14.0,13.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Sheopur,SHEOPUR,0.0,0.0,1187.0,87.0,0.0,451.0,1783.0,0.0,0.0,2094.0,335.0,0.0,844.0,2785.0,0.0,0.0,9.0,3.0,0.0,6.0,8.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Shivpuri,SHIVPURI,0.0,0.0,2778.0,388.0,0.0,1872.0,3373.0,0.0,0.0,6478.0,854.0,0.0,3589.0,10325.0,0.0,0.0,22.0,3.0,0.0,31.0,21.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Sidhi,SIDHI,0.0,0.0,934.0,117.0,0.0,428.0,948.0,0.0,0.0,7676.0,584.0,0.0,2697.0,4743.0,0.0,0.0,24.0,4.0,0.0,22.0,4.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Singrauli,SINGRAULI,0.0,0.0,2006.0,658.0,0.0,402.0,2074.0,0.0,0.0,29088.0,1891.0,0.0,2867.0,17777.0,0.0,0.0,25.0,6.0,0.0,19.0,15.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Tikamgarh,TIKAMGARH,0.0,0.0,597.0,58.0,0.0,1774.0,2433.0,0.0,0.0,2715.0,358.0,0.0,4962.0,11368.0,0.0,0.0,7.0,4.0,0.0,41.0,16.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Ujjain,UJJAIN,0.0,0.0,19313.0,1973.0,474.0,2393.0,8596.0,0.0,0.0,32289.0,2890.0,272.0,2079.0,16193.0,0.0,0.0,88.0,13.0,3.0,25.0,33.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Umaria,UMARIA,0.0,0.0,582.0,0.0,0.0,241.0,1145.0,0.0,0.0,4714.0,0.0,0.0,1326.0,6295.0,0.0,0.0,11.0,1.0,0.0,11.0,8.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Vidisha,VIDISHA,0.0,0.0,6571.0,1280.0,0.0,2377.0,7547.0,0.0,0.0,7692.0,1011.0,0.0,3262.0,8130.0,0.0,0.0,43.0,8.0,0.0,21.0,26.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,West Nimar,WEST NIMAR,0.0,0.0,8464.0,1174.0,0.0,3118.0,4710.0,0.0,0.0,9088.0,523.0,0.0,4056.0,8401.0,0.0,0.0,49.0,4.0,0.0,28.0,23.0
2013-09,2013,9,WESTERN REGION,WESTERN REGION,MAHARASHTRA,MAHARASHTRA,Ahmadnagar,AHMADNAGAR,0.0,0.0,65074.0,6940.0,587.0,189.0,16764.0,0.0,0.0,58267.0,6389.0,405.0,201.0,30883.0,1.0,0.0,233.0,32.0,5.0,6.0,54.0
2013-09,2013,9,WESTERN REGION,WESTERN REGION,MAHARASHTRA,MAHARASHTRA,Akola,AKOLA,11.0,0.0,7555.0,1934.0,0.0,1935.0,7279.0,41.0,0.0,19486.0,1940.0,0.0,2495.0,14536.0,1.0,0.0,70.0,9.0,0.0,28.0,31.0
2013-09,2013,9,WESTERN REGION,WESTERN REGION,MAHARASHTRA,MAHARASHTRA,Amravati,AMRAVATI,0.0,0.0,17410.0,2124.0,25.0,160.0,12023.0,0.0,0.0,35674.0,3390.0,27.0,334.0,22736.0,0.0,0.0,144.0,11.0,3.0,7.0,50.0
2013-09,2013,9,WESTERN REGION,WESTERN REGION,MAHARASHTRA,MAHARASHTRA,Aurangabad,AURANGABAD,617.0,0.0,43521.0,15811.0,1828.0,4038.0,38127.0,668.0,0.0,39701.0,12924.0,1582.0,5279.0,41478.0,2.0,0.0,111.0,27.0,9.0,31.0,73.0
2013-09,2013,9,WESTERN REGION,WESTERN REGION,MAHARASHTRA,MAHARASHTRA,Bhandara,BHANDARA,0.0,0.0,3930.0,201.0,0.0,1145.0,2196.0,0.0,0.0,22379.0,347.0,0.0,2210.0,6632.0,0.0,0.0,54.0,5.0,0.0,21.0,18.0
2013-09,2013,9,WESTERN REGION,WESTERN REGION,MAHARASHTRA,MAHARASHTRA,Bid,BID,0.0,0.0,4002.0,775.0,0.0,3015.0,15940.0,0.0,0.0,6108.0,971.0,0.0,4077.0,21941.0,0.0,0.0,27.0,8.0,0.0,49.0,44.0
